period,precinct_norm,selection_type,selection_name,weekday,time_block,incident_count,neighborhood_scope
YTD,ALL,Crime Type,STOLEN PROPERTY,Sunday,12:00-17:59,1,East Canfield
YTD,ALL,Crime Type,STOLEN VEHICLE,Friday,00:00-05:59,1,East Canfield
YTD,ALL,Crime Type,STOLEN VEHICLE,Monday,18:00-23:59,1,East Canfield
YTD,ALL,Crime Type,STOLEN VEHICLE,Sunday,06:00-11:59,1,East Canfield
YTD,ALL,Crime Type,STOLEN VEHICLE,Wednesday,06:00-11:59,2,East Canfield
YTD,ALL,Category Focus,Property Crime,Friday,00:00-05:59,3,East Canfield
YTD,ALL,Category Focus,Property Crime,Friday,06:00-11:59,1,East Canfield
YTD,ALL,Category Focus,Property Crime,Friday,12:00-17:59,1,East Canfield
YTD,ALL,Category Focus,Property Crime,Monday,00:00-05:59,2,East Canfield
YTD,ALL,Category Focus,Property Crime,Monday,18:00-23:59,1,East Canfield
YTD,ALL,Category Focus,Property Crime,Sunday,06:00-11:59,1,East Canfield
YTD,ALL,Category Focus,Property Crime,Sunday,12:00-17:59,1,East Canfield
YTD,ALL,Category Focus,Property Crime,Thursday,06:00-11:59,1,East Canfield
YTD,ALL,Category Focus,Property Crime,Thursday,12:00-17:59,2,East Canfield
YTD,ALL,Category Focus,Property Crime,Thursday,18:00-23:59,1,East Canfield
YTD,ALL,Category Focus,Property Crime,Tuesday,00:00-05:59,1,East Canfield
YTD,ALL,Category Focus,Property Crime,Tuesday,18:00-23:59,1,East Canfield
YTD,ALL,Category Focus,Property Crime,Wednesday,06:00-11:59,4,East Canfield
YTD,ALL,Category Focus,Larceny,Friday,00:00-05:59,1,East Canfield
YTD,ALL,Category Focus,Larceny,Friday,12:00-17:59,1,East Canfield
YTD,ALL,Category Focus,Larceny,Monday,00:00-05:59,1,East Canfield
YTD,ALL,Category Focus,Larceny,Thursday,06:00-11:59,1,East Canfield
YTD,ALL,Category Focus,Larceny,Thursday,18:00-23:59,1,East Canfield
YTD,ALL,Category Focus,Larceny,Wednesday,06:00-11:59,1,East Canfield
YTD,05,All,All,Friday,00:00-05:59,4,East Canfield
YTD,05,All,All,Friday,06:00-11:59,2,East Canfield
YTD,05,All,All,Friday,12:00-17:59,3,East Canfield
YTD,05,All,All,Friday,18:00-23:59,2,East Canfield
YTD,05,All,All,Monday,00:00-05:59,2,East Canfield
YTD,05,All,All,Monday,18:00-23:59,3,East Canfield
YTD,05,All,All,Saturday,00:00-05:59,1,East Canfield
YTD,05,All,All,Saturday,06:00-11:59,1,East Canfield
YTD,05,All,All,Saturday,12:00-17:59,1,East Canfield
YTD,05,All,All,Saturday,18:00-23:59,1,East Canfield
YTD,05,All,All,Sunday,06:00-11:59,2,East Canfield
YTD,05,All,All,Sunday,12:00-17:59,1,East Canfield
YTD,05,All,All,Sunday,18:00-23:59,1,East Canfield
YTD,05,All,All,Thursday,00:00-05:59,1,East Canfield
YTD,05,All,All,Thursday,06:00-11:59,2,East Canfield
YTD,05,All,All,Thursday,12:00-17:59,4,East Canfield
YTD,05,All,All,Thursday,18:00-23:59,1,East Canfield
YTD,05,All,All,Tuesday,00:00-05:59,2,East Canfield
YTD,05,All,All,Tuesday,18:00-23:59,2,East Canfield
YTD,05,All,All,Wednesday,06:00-11:59,4,East Canfield
YTD,05,All,All,Wednesday,12:00-17:59,1,East Canfield
YTD,05,All,All,Wednesday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,AGGRAVATED ASSAULT,Friday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,AGGRAVATED ASSAULT,Friday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,AGGRAVATED ASSAULT,Monday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,AGGRAVATED ASSAULT,Saturday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,AGGRAVATED ASSAULT,Sunday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Friday,06:00-11:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Friday,12:00-17:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Friday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Monday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Saturday,06:00-11:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Sunday,06:00-11:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Thursday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Tuesday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Tuesday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,ASSAULT,Wednesday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,BURGLARY,Friday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,BURGLARY,Thursday,12:00-17:59,2,East Canfield
YTD,05,Crime Type,DAMAGE TO PROPERTY,Monday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,DAMAGE TO PROPERTY,Tuesday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,DAMAGE TO PROPERTY,Tuesday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,DAMAGE TO PROPERTY,Wednesday,06:00-11:59,1,East Canfield
YTD,05,Crime Type,FAMILY OFFENSE,Thursday,06:00-11:59,1,East Canfield
YTD,05,Crime Type,FRAUD,Friday,12:00-17:59,1,East Canfield
YTD,05,Crime Type,FRAUD,Thursday,12:00-17:59,2,East Canfield
YTD,05,Crime Type,FRAUD,Wednesday,12:00-17:59,1,East Canfield
YTD,05,Crime Type,LARCENY,Friday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,LARCENY,Friday,12:00-17:59,1,East Canfield
YTD,05,Crime Type,LARCENY,Monday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,LARCENY,Thursday,06:00-11:59,1,East Canfield
YTD,05,Crime Type,LARCENY,Thursday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,LARCENY,Wednesday,06:00-11:59,1,East Canfield
YTD,05,Crime Type,OBSTRUCTING THE POLICE,Saturday,12:00-17:59,1,East Canfield
YTD,05,Crime Type,RUNAWAY,Saturday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,STOLEN PROPERTY,Friday,06:00-11:59,1,East Canfield
YTD,05,Crime Type,STOLEN PROPERTY,Sunday,12:00-17:59,1,East Canfield
YTD,05,Crime Type,STOLEN VEHICLE,Friday,00:00-05:59,1,East Canfield
YTD,05,Crime Type,STOLEN VEHICLE,Monday,18:00-23:59,1,East Canfield
YTD,05,Crime Type,STOLEN VEHICLE,Sunday,06:00-11:59,1,East Canfield
YTD,05,Crime Type,STOLEN VEHICLE,Wednesday,06:00-11:59,2,East Canfield
YTD,05,Category Focus,Property Crime,Friday,00:00-05:59,3,East Canfield
YTD,05,Category Focus,Property Crime,Friday,06:00-11:59,1,East Canfield
YTD,05,Category Focus,Property Crime,Friday,12:00-17:59,1,East Canfield
YTD,05,Category Focus,Property Crime,Monday,00:00-05:59,2,East Canfield
YTD,05,Category Focus,Property Crime,Monday,18:00-23:59,1,East Canfield
YTD,05,Category Focus,Property Crime,Sunday,06:00-11:59,1,East Canfield
YTD,05,Category Focus,Property Crime,Sunday,12:00-17:59,1,East Canfield
YTD,05,Category Focus,Property Crime,Thursday,06:00-11:59,1,East Canfield
YTD,05,Category Focus,Property Crime,Thursday,12:00-17:59,2,East Canfield
YTD,05,Category Focus,Property Crime,Thursday,18:00-23:59,1,East Canfield
YTD,05,Category Focus,Property Crime,Tuesday,00:00-05:59,1,East Canfield
YTD,05,Category Focus,Property Crime,Tuesday,18:00-23:59,1,East Canfield
YTD,05,Category Focus,Property Crime,Wednesday,06:00-11:59,4,East Canfield
YTD,05,Category Focus,Larceny,Friday,00:00-05:59,1,East Canfield
YTD,05,Category Focus,Larceny,Friday,12:00-17:59,1,East Canfield
YTD,05,Category Focus,Larceny,Monday,00:00-05:59,1,East Canfield
YTD,05,Category Focus,Larceny,Thursday,06:00-11:59,1,East Canfield
YTD,05,Category Focus,Larceny,Thursday,18:00-23:59,1,East Canfield
YTD,05,Category Focus,Larceny,Wednesday,06:00-11:59,1,East Canfield
Recent 14D,ALL,All,All,Saturday,18:00-23:59,1,East Canfield
Recent 14D,ALL,Crime Type,RUNAWAY,Saturday,18:00-23:59,1,East Canfield
Recent 14D,05,All,All,Saturday,18:00-23:59,1,East Canfield
Recent 14D,05,Crime Type,RUNAWAY,Saturday,18:00-23:59,1,East Canfield
YTD,ALL,All,All,Friday,00:00-05:59,10,East English Village
YTD,ALL,All,All,Friday,06:00-11:59,4,East English Village
YTD,ALL,All,All,Friday,12:00-17:59,13,East English Village
YTD,ALL,All,All,Friday,18:00-23:59,13,East English Village
YTD,ALL,All,All,Monday,00:00-05:59,7,East English Village
YTD,ALL,All,All,Monday,06:00-11:59,8,East English Village
YTD,ALL,All,All,Monday,12:00-17:59,7,East English Village
YTD,ALL,All,All,Monday,18:00-23:59,13,East English Village
YTD,ALL,All,All,Saturday,00:00-05:59,10,East English Village
YTD,ALL,All,All,Saturday,06:00-11:59,5,East English Village
YTD,ALL,All,All,Saturday,12:00-17:59,5,East English Village
YTD,ALL,All,All,Saturday,18:00-23:59,14,East English Village
YTD,ALL,All,All,Sunday,00:00-05:59,5,East English Village
YTD,ALL,All,All,Sunday,06:00-11:59,11,East English Village
YTD,ALL,All,All,Sunday,12:00-17:59,18,East English Village
YTD,ALL,All,All,Sunday,18:00-23:59,19,East English Village
YTD,ALL,All,All,Thursday,00:00-05:59,9,East English Village
YTD,ALL,All,All,Thursday,06:00-11:59,9,East English Village
YTD,ALL,All,All,Thursday,12:00-17:59,15,East English Village
YTD,ALL,All,All,Thursday,18:00-23:59,9,East English Village
YTD,ALL,All,All,Tuesday,00:00-05:59,11,East English Village
YTD,ALL,All,All,Tuesday,06:00-11:59,9,East English Village
YTD,ALL,All,All,Tuesday,12:00-17:59,13,East English Village
YTD,ALL,All,All,Tuesday,18:00-23:59,6,East English Village
YTD,ALL,All,All,Wednesday,00:00-05:59,7,East English Village
YTD,ALL,All,All,Wednesday,06:00-11:59,4,East English Village
YTD,ALL,All,All,Wednesday,12:00-17:59,15,East English Village
YTD,ALL,All,All,Wednesday,18:00-23:59,17,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Friday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Friday,18:00-23:59,2,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Monday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Monday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Monday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Saturday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Sunday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Sunday,06:00-11:59,2,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Sunday,12:00-17:59,3,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Tuesday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Tuesday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Tuesday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Wednesday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,Wednesday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,ARSON,Tuesday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,ASSAULT,Friday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Friday,06:00-11:59,3,East English Village
YTD,ALL,Crime Type,ASSAULT,Friday,12:00-17:59,3,East English Village
YTD,ALL,Crime Type,ASSAULT,Monday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,ASSAULT,Monday,06:00-11:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Monday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Monday,18:00-23:59,3,East English Village
YTD,ALL,Crime Type,ASSAULT,Saturday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Saturday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,ASSAULT,Saturday,12:00-17:59,4,East English Village
YTD,ALL,Crime Type,ASSAULT,Saturday,18:00-23:59,5,East English Village
YTD,ALL,Crime Type,ASSAULT,Sunday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,ASSAULT,Sunday,06:00-11:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Sunday,12:00-17:59,4,East English Village
YTD,ALL,Crime Type,ASSAULT,Sunday,18:00-23:59,5,East English Village
YTD,ALL,Crime Type,ASSAULT,Thursday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Thursday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,ASSAULT,Thursday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Thursday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,ASSAULT,Tuesday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Tuesday,06:00-11:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Tuesday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,ASSAULT,Tuesday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,ASSAULT,Wednesday,00:00-05:59,3,East English Village
YTD,ALL,Crime Type,ASSAULT,Wednesday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,ASSAULT,Wednesday,12:00-17:59,4,East English Village
YTD,ALL,Crime Type,ASSAULT,Wednesday,18:00-23:59,9,East English Village
YTD,ALL,Crime Type,BURGLARY,Friday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,BURGLARY,Monday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,BURGLARY,Monday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,BURGLARY,Saturday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,BURGLARY,Saturday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,BURGLARY,Sunday,06:00-11:59,2,East English Village
YTD,ALL,Crime Type,BURGLARY,Sunday,18:00-23:59,2,East English Village
YTD,ALL,Crime Type,BURGLARY,Thursday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,BURGLARY,Thursday,06:00-11:59,3,East English Village
YTD,ALL,Crime Type,BURGLARY,Thursday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,BURGLARY,Tuesday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,BURGLARY,Tuesday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,BURGLARY,Tuesday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Friday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Friday,12:00-17:59,3,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Monday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Monday,06:00-11:59,2,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Monday,18:00-23:59,3,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Saturday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Saturday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Sunday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Sunday,06:00-11:59,3,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Sunday,12:00-17:59,3,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Sunday,18:00-23:59,2,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Thursday,00:00-05:59,3,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Thursday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Thursday,12:00-17:59,3,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Tuesday,00:00-05:59,3,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Tuesday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Tuesday,12:00-17:59,3,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Tuesday,18:00-23:59,2,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Wednesday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,Wednesday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,DANGEROUS DRUGS,Friday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,DANGEROUS DRUGS,Friday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,DANGEROUS DRUGS,Saturday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,DANGEROUS DRUGS,Sunday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,DANGEROUS DRUGS,Thursday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,DANGEROUS DRUGS,Tuesday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,DANGEROUS DRUGS,Tuesday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,FRAUD,Friday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,FRAUD,Friday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,FRAUD,Friday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,FRAUD,Monday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,FRAUD,Saturday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,FRAUD,Sunday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,FRAUD,Thursday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,FRAUD,Thursday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,FRAUD,Tuesday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,FRAUD,Wednesday,12:00-17:59,4,East English Village
YTD,ALL,Crime Type,FRAUD,Wednesday,18:00-23:59,2,East English Village
YTD,ALL,Crime Type,HEALTH AND SAFETY,Tuesday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Sunday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,Thursday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Friday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Friday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Friday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Friday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Monday,06:00-11:59,2,East English Village
YTD,ALL,Crime Type,LARCENY,Monday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,LARCENY,Saturday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,LARCENY,Saturday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Saturday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Saturday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Sunday,12:00-17:59,6,East English Village
YTD,ALL,Crime Type,LARCENY,Thursday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Thursday,12:00-17:59,3,East English Village
YTD,ALL,Crime Type,LARCENY,Thursday,18:00-23:59,2,East English Village
YTD,ALL,Crime Type,LARCENY,Tuesday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,LARCENY,Tuesday,06:00-11:59,2,East English Village
YTD,ALL,Crime Type,LARCENY,Tuesday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,LARCENY,Tuesday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Wednesday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Wednesday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,LARCENY,Wednesday,18:00-23:59,2,East English Village
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Sunday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,Thursday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Friday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Thursday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,Tuesday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,ROBBERY,Friday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,ROBBERY,Monday,18:00-23:59,2,East English Village
YTD,ALL,Crime Type,ROBBERY,Sunday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,ROBBERY,Thursday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,ROBBERY,Thursday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,ROBBERY,Thursday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,RUNAWAY,Saturday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,RUNAWAY,Wednesday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,STOLEN PROPERTY,Monday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,STOLEN PROPERTY,Sunday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,STOLEN PROPERTY,Tuesday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,STOLEN PROPERTY,Tuesday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Friday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Friday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Friday,18:00-23:59,7,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Monday,00:00-05:59,3,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Monday,18:00-23:59,3,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Saturday,00:00-05:59,3,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Saturday,18:00-23:59,3,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Sunday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Sunday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Sunday,18:00-23:59,5,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Thursday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Thursday,06:00-11:59,1,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Thursday,18:00-23:59,3,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Wednesday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Wednesday,06:00-11:59,2,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Wednesday,12:00-17:59,2,East English Village
YTD,ALL,Crime Type,STOLEN VEHICLE,Wednesday,18:00-23:59,2,East English Village
YTD,ALL,Crime Type,WEAPONS OFFENSES,Friday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,WEAPONS OFFENSES,Monday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,WEAPONS OFFENSES,Monday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,WEAPONS OFFENSES,Saturday,00:00-05:59,2,East English Village
YTD,ALL,Crime Type,WEAPONS OFFENSES,Saturday,18:00-23:59,1,East English Village
YTD,ALL,Crime Type,WEAPONS OFFENSES,Thursday,00:00-05:59,1,East English Village
YTD,ALL,Crime Type,WEAPONS OFFENSES,Thursday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,WEAPONS OFFENSES,Tuesday,12:00-17:59,1,East English Village
YTD,ALL,Crime Type,WEAPONS OFFENSES,Wednesday,12:00-17:59,1,East English Village
YTD,ALL,Category Focus,Gun-Related,Friday,18:00-23:59,1,East English Village
YTD,ALL,Category Focus,Gun-Related,Monday,00:00-05:59,1,East English Village
YTD,ALL,Category Focus,Gun-Related,Monday,18:00-23:59,1,East English Village
YTD,ALL,Category Focus,Gun-Related,Saturday,00:00-05:59,2,East English Village
YTD,ALL,Category Focus,Gun-Related,Saturday,18:00-23:59,1,East English Village
YTD,ALL,Category Focus,Gun-Related,Thursday,00:00-05:59,1,East English Village
YTD,ALL,Category Focus,Gun-Related,Thursday,12:00-17:59,1,East English Village
YTD,ALL,Category Focus,Gun-Related,Tuesday,12:00-17:59,1,East English Village
YTD,ALL,Category Focus,Gun-Related,Wednesday,12:00-17:59,1,East English Village
YTD,ALL,Category Focus,Property Crime,Friday,00:00-05:59,4,East English Village
YTD,ALL,Category Focus,Property Crime,Friday,06:00-11:59,1,East English Village
YTD,ALL,Category Focus,Property Crime,Friday,12:00-17:59,6,East English Village
YTD,ALL,Category Focus,Property Crime,Friday,18:00-23:59,8,East English Village
YTD,ALL,Category Focus,Property Crime,Monday,00:00-05:59,5,East English Village
YTD,ALL,Category Focus,Property Crime,Monday,06:00-11:59,4,East English Village
YTD,ALL,Category Focus,Property Crime,Monday,12:00-17:59,4,East English Village
YTD,ALL,Category Focus,Property Crime,Monday,18:00-23:59,6,East English Village
YTD,ALL,Category Focus,Property Crime,Saturday,00:00-05:59,6,East English Village
YTD,ALL,Category Focus,Property Crime,Saturday,06:00-11:59,2,East English Village
YTD,ALL,Category Focus,Property Crime,Saturday,12:00-17:59,1,East English Village
YTD,ALL,Category Focus,Property Crime,Saturday,18:00-23:59,6,East English Village
YTD,ALL,Category Focus,Property Crime,Sunday,00:00-05:59,2,East English Village
YTD,ALL,Category Focus,Property Crime,Sunday,06:00-11:59,5,East English Village
YTD,ALL,Category Focus,Property Crime,Sunday,12:00-17:59,11,East English Village
YTD,ALL,Category Focus,Property Crime,Sunday,18:00-23:59,10,East English Village
YTD,ALL,Category Focus,Property Crime,Thursday,00:00-05:59,5,East English Village
YTD,ALL,Category Focus,Property Crime,Thursday,06:00-11:59,6,East English Village
YTD,ALL,Category Focus,Property Crime,Thursday,12:00-17:59,8,East English Village
