h3_cell,previous_28d,current_28d,hotspot_status,change_28d,pct_change_28d,hotspot_score,precinct_norm,selection_type,selection_name,previous_hotspot_threshold,current_hotspot_threshold,previous_28d_start,previous_28d_end,current_28d_start,current_28d_end,latitude,longitude,neighborhood,nearest_intersection
882ab2c755fffff,3,0,Declining Hotspot,-3,-100.0,0.0,ALL,Crime Type,AGGRAVATED ASSAULT,3,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4252867726769,-83.0043984036163,Von Steuben,Bradford St & Sauer St
882ab2ca9dfffff,3,0,Declining Hotspot,-3,-100.0,0.0,ALL,Crime Type,AGGRAVATED ASSAULT,3,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4401801894522,-83.2465407542521,Evergreen Lahser 7/8,Trojan St & Braile St
882ab2cd19fffff,3,0,Declining Hotspot,-3,-100.0,0.0,ALL,Crime Type,AGGRAVATED ASSAULT,3,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.341771569579,-83.25865661373135,Far West Detroit,W Warren Rd & Dacosta
882ab2ce0bfffff,4,0,Declining Hotspot,-4,-100.0,0.0,ALL,Crime Type,AGGRAVATED ASSAULT,3,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3864830288736,-83.14163828555306,Oakman Blvd Community,Ewald Cir & W Davison St
882ab2ce21fffff,5,0,Declining Hotspot,-5,-100.0,0.0,ALL,Crime Type,AGGRAVATED ASSAULT,3,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3840723904856,-83.1881766848726,Schoolcraft Southfield,Grand River Ave & Strathmoor St
882ab2ce45fffff,3,0,Declining Hotspot,-3,-100.0,0.0,ALL,Crime Type,AGGRAVATED ASSAULT,3,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.40973788804895,-83.1573322674889,Fitzgerald/Marygrove,Puritan St & Northlawn St
882ab2cf0bfffff,3,0,Declining Hotspot,-3,-100.0,0.0,ALL,Crime Type,AGGRAVATED ASSAULT,3,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.39382103398785,-83.2249988543696,Rosedale Park,Greenview Rd & Lyndon St
882ab2cf6dfffff,4,0,Declining Hotspot,-4,-100.0,0.0,ALL,Crime Type,AGGRAVATED ASSAULT,3,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4218922142559,-83.2581934597824,Old Redford,Lahser Rd & Glenco St
882ab2d5bbfffff,3,0,Declining Hotspot,-3,-100.0,0.0,ALL,Crime Type,AGGRAVATED ASSAULT,3,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4434084434849,-82.970791942545,Regent Park,Queen St & Rossini Dr
882ab2cf5bfffff,2,7,Emerging Hotspot,5,250.0,14.5,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.40150199439465,-83.1960751937683,Hubbell-Lyndon,Greenfield Rd & Chalfonte St
882ab2cee9fffff,2,6,Emerging Hotspot,4,200.0,12.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3569688533808,-83.1406150066518,Midwest,Joy Rd & Livernois Ave
882ab2cc41fffff,1,5,Emerging Hotspot,4,400.0,11.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3634942640829,-83.197222222757,Joy Community,Greenfield Rd & W Chicago St
882ab2ce2bfffff,4,6,Persistent Hotspot,2,50.0,11.1,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3832082862042,-83.1757081426057,Grand River-I96,Grand River Ave & Lesure St
882ab2ce2dfffff,6,7,Persistent Hotspot,1,16.67,10.95,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3943851869428,-83.1906048808923,Hubbell-Lyndon,Whitcomb St & Lyndon St
882ab2cc43fffff,9,7,Persistent Hotspot,-2,-22.22,9.45,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3570481056041,-83.1935237234267,Fiskhorn,Prest St & Joy Rd
882ab2ce65fffff,16,7,Persistent Hotspot,-9,-56.25,9.45,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4071639391402,-83.1877625171532,Bethune Community,Puritan St & Hubbell St
882ab2ce31fffff,4,5,Persistent Hotspot,1,25.0,8.25,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.366056231876,-83.1680069659359,Barton-McFarland,Elmira St & Steel St
882ab2ce37fffff,6,4,Declining Hotspot,-2,-33.33,4.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3597958521912,-83.171554584413,Barton-McFarland,Appoline & Joy Rd
882ab2ce67fffff,7,4,Declining Hotspot,-3,-42.86,4.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3996165391759,-83.1843121901417,Bethune Community,Ardmore St & Lyndon St
882ab2ce6dfffff,4,4,Declining Hotspot,0,0.0,4.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4118076305669,-83.1797983731317,Harmony Village,Schaefer Hwy & W McNichols Rd
882ab2ceedfffff,4,4,Declining Hotspot,0,0.0,4.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.356817915908195,-83.15234131055206,Barton-McFarland,Joy Rd & Kentucky St
882ab2ce07fffff,4,3,Declining Hotspot,-1,-25.0,3.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3805794690386,-83.16476764865536,Grand River-I96,Grand River Ave & Griggs St
882ab2ceebfffff,5,3,Declining Hotspot,-2,-40.0,3.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.351688005481904,-83.1367079993483,Midwest,Wetherby St & Tireman St
882ab2cc49fffff,8,2,Declining Hotspot,-6,-75.0,2.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3704358941496,-83.1899171234106,Plymouth-Hubbell,Plymouth Rd & Strathmoor St
882ab2ce35fffff,5,2,Declining Hotspot,-3,-60.0,2.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3658503442388,-83.1764897287986,Barton-McFarland,Hartwell St & W Chicago St
882ab2ce3bfffff,4,2,Declining Hotspot,-2,-50.0,2.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3663665113129,-83.15478517777075,Barton-McFarland,Orangelawn St & Wyoming St
882ab2ce63fffff,4,1,Declining Hotspot,-3,-75.0,1.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3999591437535,-83.17074921794016,Bethune Community,Chalfonte St & Appoline St
882ab2ce21fffff,4,0,Declining Hotspot,-4,-100.0,0.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3840723904856,-83.1881766848726,Schoolcraft Southfield,Grand River Ave & Strathmoor St
882ab2cee5fffff,4,0,Declining Hotspot,-4,-100.0,0.0,02,Crime Type,ASSAULT,4,5,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.35407479718895,-83.15772061624915,Barton-McFarland,Belton St & E Morrow Cir
882ab2c517fffff,8,14,Persistent Hotspot,6,75.0,27.9,03,Crime Type,ASSAULT,8,7,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3547448078777,-83.0636943175046,Midtown,W Hancock St & Woodward Ave
882ab2c5ebfffff,10,11,Persistent Hotspot,1,10.0,16.35,03,Crime Type,ASSAULT,8,7,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3369889568907,-83.0517817737465,Downtown,Woodward Ave & E Adams Ave
882ab2c5c7fffff,10,10,Persistent Hotspot,0,0.0,13.5,03,Crime Type,ASSAULT,8,7,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3340146833249,-83.0431303273926,Greektown,Beaubien St & E Lafayette St
882ab2c58dfffff,9,9,Persistent Hotspot,0,0.0,12.15,03,Crime Type,ASSAULT,8,7,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3325162414365,-83.0493954373665,Downtown,John R St & Woodward Ave
882ab2c5e3fffff,11,7,Persistent Hotspot,-4,-36.36,9.45,03,Crime Type,ASSAULT,8,7,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3323027840917,-83.057812497388,Downtown,Bagley St & 3rd St
882ab2c5e9fffff,13,7,Persistent Hotspot,-6,-46.15,9.45,03,Crime Type,ASSAULT,8,7,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.346487742123,-83.0580336249676,Midtown,Eliot St & Woodward Ave
882ab2c507fffff,11,4,Declining Hotspot,-7,-63.64,4.0,03,Crime Type,ASSAULT,8,7,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3697335528948,-83.08170174424,Virginia Park Community,W Grand Blvd & Lincoln St
882ab2c589fffff,8,2,Declining Hotspot,-6,-75.0,2.0,03,Crime Type,ASSAULT,8,7,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3313368677451,-83.0421009226148,Downtown,Randolph St & Cadillac Sq
882ab21b6dfffff,1,6,Emerging Hotspot,5,500.0,13.5,04,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3051494751125,-83.1234476758195,Springwells,Springwells St & Homer St
882ab2ce93fffff,2,3,Emerging Hotspot,1,50.0,4.5,04,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3108453209943,-83.1061953913472,Central Southwest,Dragoon St & Army St
882ab2ce8bfffff,5,10,Persistent Hotspot,5,100.0,21.0,04,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.331163128617,-83.1155268312082,Chadsey Condon,Military St & Buchanan St
882ab2cebbfffff,4,7,Persistent Hotspot,3,75.0,13.95,04,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3128380399185,-83.12812257015175,Springwells,Carson St & Belle St
882ab2cc93fffff,4,6,Persistent Hotspot,2,50.0,11.1,04,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.2666572840668,-83.1560066412194,Boynton,S Annabelle St & Omaha St
882ab2ce81fffff,4,2,Declining Hotspot,-2,-50.0,2.0,04,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3330138706291,-83.128231558375,Claytown,Braden St & Michigan Ave
882ab2ce85fffff,6,2,Declining Hotspot,-4,-66.67,2.0,04,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3338908211024,-83.1386862502404,Claytown,W I 94 Service Drive & Central St
882ab2ce97fffff,6,2,Declining Hotspot,-4,-66.67,2.0,04,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.309959029751,-83.1135680603791,Central Southwest,Army St & Beard St
882ab2c5a5fffff,5,1,Declining Hotspot,-4,-80.0,1.0,04,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.322617530783006,-83.0892908956303,Hubbard Farms,Wolff St & Palms St
882ab2c615fffff,0,4,New Hotspot,4,,10.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.395077046472,-82.9367206866718,Morningside,Devonshire Rd & Bremen St
882ab2c601fffff,2,8,Emerging Hotspot,6,300.0,17.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4101998614238,-82.9421318183079,Morningside,Chandler Park Dr & Yorkshire Rd
882ab2c44bfffff,1,4,Emerging Hotspot,3,300.0,8.5,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3870654894149,-82.9707905753456,Fox Creek,Conner St & E Canfield St
882ab2c655fffff,1,4,Emerging Hotspot,3,300.0,8.5,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4144194973635,-82.9249145917571,Cornerstone Village,Neff Ave & Linville St
882ab2c65dfffff,3,5,Emerging Hotspot,2,66.67,8.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.418867988292,-82.9151376719804,Cornerstone Village,Moross Rd & Chandler Park Dr
882ab2c643fffff,2,4,Emerging Hotspot,2,100.0,7.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4217086952154,-82.92813607488735,Cornerstone Village,Chester St & University Pl
882ab2c60bfffff,3,4,Emerging Hotspot,1,33.33,5.5,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4071065301122,-82.9271565989737,Cornerstone Village,Guilford St & E Warren Ave
882ab2c63bfffff,4,4,Persistent Hotspot,0,0.0,5.4,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.38827161690155,-82.9435361350442,Morningside,Lakepointe St & Mack Ave
882ab2c443fffff,5,3,Declining Hotspot,-2,-40.0,3.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.377743211354,-82.9799510638653,West End,Fairview St & Goethe Ave
882ab2c633fffff,4,3,Declining Hotspot,-1,-25.0,3.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3820737814329,-82.9488900706313,Riverbend,Chalmers St & Kercheval St
882ab2c63dfffff,4,3,Declining Hotspot,-1,-25.0,3.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3981866734714,-82.9558389011593,Chandler Park-Chalmers,Lakepointe St & E Warren Ave
882ab2c603fffff,5,2,Declining Hotspot,-3,-60.0,2.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4029894505433,-82.9399556381637,Morningside,Audubon Rd & E Warren Ave
882ab2c61dfffff,5,2,Declining Hotspot,-3,-60.0,2.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4013216575509,-82.9277006185038,East English Village,Harvard Rd & Waveney St
882ab2c657fffff,7,2,Declining Hotspot,-5,-71.43,2.0,05,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4083309050742,-82.9203776544084,Cornerstone Village,E Warren Ave & Lodewyck St
882ab2cf17fffff,1,4,Emerging Hotspot,3,300.0,8.5,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3720385336338,-83.2276889331348,Franklin Park,Warwick St & Plymouth Rd
882ab2cc45fffff,8,9,Persistent Hotspot,1,12.5,13.65,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.365285439154,-83.2095166589743,Joy Community,Orangelawn St & Rutland St
882ab2cc61fffff,5,7,Persistent Hotspot,2,40.0,12.45,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3611596478804,-83.226246313219,Franklin Park,Artesian St & Joy Rd
882ab2cc65fffff,7,8,Persistent Hotspot,1,14.29,12.3,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.36292124299095,-83.238484125039,Franklin Park,W Chicago St & Heyden St
882ab2cc67fffff,10,7,Persistent Hotspot,-3,-30.0,9.45,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.35570902059675,-83.2347281579616,Warrendale,Evergreen Rd & Joy Rd
882ab2cc47fffff,6,5,Persistent Hotspot,-1,-16.67,6.75,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3590625176971,-83.20396735527581,Joy Community,Mansfield St & Kramer St
882ab2cc2bfffff,6,4,Persistent Hotspot,-2,-33.33,5.4,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3396077393422,-83.22680751775106,Warrendale,Warwick St & Whitlock St
882ab2cc2dfffff,5,4,Persistent Hotspot,-1,-20.0,5.4,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3503213294463,-83.2406201033814,Warrendale,Braile St & Belton Ave
882ab2cc6dfffff,8,4,Persistent Hotspot,-4,-50.0,5.4,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3695246359902,-83.232456191969,Franklin Park,Orangelawn St & Warwick St
882ab2cf33fffff,5,4,Persistent Hotspot,-1,-20.0,5.4,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.37187235244575,-83.2412209572612,Franklin Park,Plymouth Rd & Fielding St
882ab2cc69fffff,5,2,Declining Hotspot,-3,-60.0,2.0,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3673550176978,-83.22027784620084,Franklin Park,Weaver St & Rosemont Ave
882ab2cf1bfffff,6,2,Declining Hotspot,-4,-66.67,2.0,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3822191424378,-83.207405292497,Schoolcraft Southfield,Mettetal St & Glendale St
882ab2cf27fffff,5,2,Declining Hotspot,-3,-60.0,2.0,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3880664803802,-83.2733932026018,Eliza Howell,Riverview St & Dale St
882ab2cf3dfffff,6,2,Declining Hotspot,-4,-66.67,2.0,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.38571477736065,-83.25569771014125,Brightmoor,Lahser Rd & W Outer Dr
882ab2cc63fffff,5,1,Declining Hotspot,-4,-80.0,1.0,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3540669512469,-83.2234171641304,Warrendale,Joy Rd & Greenview Ave
882ab2cf3bfffff,5,1,Declining Hotspot,-4,-80.0,1.0,06,Crime Type,ASSAULT,5,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.376364941419,-83.236396034023,Weatherby,Capitol St & Plainview Ave
882ab2c405fffff,1,3,Emerging Hotspot,2,200.0,6.0,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3677681937205,-83.0051233507447,Gratiot-Grand,Baldwin St & Goethe Ave
882ab2c437fffff,1,3,Emerging Hotspot,2,200.0,6.0,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.34172506144085,-83.0145488213913,Rivertown,E Larned St & McDougall St
882ab2c465fffff,1,3,Emerging Hotspot,2,200.0,6.0,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3865949687306,-83.0214018454638,Airport Sub,Van Dyke St & Harper Ave
882ab2c513fffff,1,3,Emerging Hotspot,2,200.0,6.0,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3499880586953,-83.0523699915006,Medical Center,Beaubien St & Mack Ave
882ab2c463fffff,2,3,Emerging Hotspot,1,50.0,4.5,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3767500840111,-83.0106424237817,Gratiot-Grand,Iroquois St & E Warren Ave
882ab2c5cbfffff,8,11,Persistent Hotspot,3,37.5,19.35,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3410176915525,-83.023266509099,Elmwood Park,E Jefferson Ave & Chene St
882ab2c439fffff,6,7,Persistent Hotspot,1,16.67,10.95,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3519526429914,-82.9967383380492,West Village,E Jefferson Ave & Parker St
882ab2c5c3fffff,8,5,Persistent Hotspot,-3,-37.5,6.75,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3364259425427,-83.0292011368974,Lafayette Park,Saint Aubin St & E Larned St
882ab2c5c9fffff,7,4,Persistent Hotspot,-3,-42.86,5.4,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3502542019417,-83.0302985615252,Elmwood Park,Prince Hall Dr & Chene St
882ab2c43dfffff,4,2,Declining Hotspot,-2,-50.0,2.0,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.354372393915,-83.0063893655434,Islandview,Agnes St & E Grand Blvd
882ab2c461fffff,4,2,Declining Hotspot,-2,-50.0,2.0,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.3832002790155,-83.0140688496528,Gratiot Town/Kettering,Gratiot Ave & Parker St
882ab2c427fffff,4,1,Declining Hotspot,-3,-75.0,1.0,07,Crime Type,ASSAULT,4,3,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.357926522713,-83.0295877389262,McDougall-Hunt,Chene St & Scott St
882ab2cab3fffff,1,5,Emerging Hotspot,4,400.0,11.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.424486086913,-83.2738298612168,Seven Mile-Rouge,Shiawassee Dr & Margareta St
882ab2cf6bfffff,1,5,Emerging Hotspot,4,400.0,11.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.41156466965455,-83.244250479248,Holcomb Community,Grand River Ave & Patton St
882ab2cf45fffff,3,6,Emerging Hotspot,3,100.0,10.5,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.419387568202254,-83.2383766583946,Evergreen-Outer Drive,Santa Maria St & Heyden St
882ab2c1b5fffff,2,5,Emerging Hotspot,3,150.0,9.5,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4230381823384,-83.20823202955845,College Park,Thatcher St & Ferguson St
882ab2cf57fffff,2,4,Emerging Hotspot,2,100.0,7.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.39483804516625,-83.214985214622,Grandmont,Ashton Rd & Lyndon St
882ab2cab7fffff,3,4,Emerging Hotspot,1,33.33,5.5,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4286454981274,-83.2814705315058,Five Points,Grand River Ave & Woodbine St
882ab2cf51fffff,3,4,Emerging Hotspot,1,33.33,5.5,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4030666206595,-83.2074096504793,Crary/St Marys,Keeler St & Ferguson St
882ab2cf53fffff,3,4,Emerging Hotspot,1,33.33,5.5,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.393900927103,-83.2015047170285,Greenfield-Grand River,Acacia St & Forrer St
882ab2c1b7fffff,5,7,Persistent Hotspot,2,40.0,12.45,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.415851144836296,-83.20139796128575,Crary/St Marys,Greenfield Rd & Verne St
882ab2ca97fffff,5,5,Persistent Hotspot,0,0.0,6.75,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4292679010273,-83.2534029514986,Evergreen Lahser 7/8,Lahser Rd & W 7 Mile Rd
882ab2cf4dfffff,7,5,Persistent Hotspot,-2,-28.57,6.75,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.426720338279594,-83.2288701222653,Evergreen-Outer Drive,Stahelin Ave & W 7 Mile Rd
882ab2cf49fffff,6,4,Persistent Hotspot,-2,-33.33,5.4,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4248549880698,-83.2179256175138,College Park,Margareta St & Lindsay St
882ab2cf61fffff,4,4,Persistent Hotspot,0,0.0,5.4,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4146741898092,-83.2568507845596,Oak Grove District 1,Chapel St & W McNichols Rd
882ab2cf67fffff,5,4,Persistent Hotspot,-1,-20.0,5.4,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4079168223016,-83.2652221161807,Riverdale,Dolphin St & Dehner St
882ab2cf0dfffff,5,3,Declining Hotspot,-2,-40.0,3.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.406034033514345,-83.2406317070044,Brightmoor,Pilgrim St & Vaughan St
882ab2cf5dfffff,4,3,Declining Hotspot,-1,-25.0,3.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4103285053167,-83.2108407677899,Crary/St Marys,Verne St & Biltmore St
882ab2cf6dfffff,5,3,Declining Hotspot,-2,-40.0,3.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4218922142559,-83.2581934597824,Old Redford,Lahser Rd & Glenco St
882ab2c1a1fffff,4,2,Declining Hotspot,-2,-50.0,2.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4391166911026,-83.2147547019169,Greenfield,Pembroke Ave & Lindsay St
882ab2c1abfffff,4,2,Declining Hotspot,-2,-50.0,2.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4376042559743,-83.20252022227055,Greenfield,Mansfield St & Vassar Ave
882ab2ca91fffff,8,2,Declining Hotspot,-6,-75.0,2.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4365222139149,-83.2453426004845,Evergreen Lahser 7/8,Pembroke Ave & Kentfield St
882ab2cab1fffff,4,2,Declining Hotspot,-2,-50.0,2.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4290006373133,-83.2777700530693,Five Points,Woodbine St & W 7 Mile Rd
882ab2cabbfffff,5,2,Declining Hotspot,-3,-60.0,2.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4313714462072,-83.26543280002619,Berg-Lahser,Berg Rd & W 7 Mile Rd
882ab2cf09fffff,4,2,Declining Hotspot,-2,-50.0,2.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4039882458279,-83.2259135822917,Rosedale Park,Grand River Ave & Glastonbury Ave
882ab2c1a9fffff,4,0,Declining Hotspot,-4,-100.0,0.0,08,Crime Type,ASSAULT,4,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.4439467189446,-83.2046128673194,Greenfield,Motor Dr & N M 10
882ab2c627fffff,0,5,New Hotspot,5,,12.5,09,Crime Type,ASSAULT,6,4,2025-11-07,2025-12-04,2025-12-05,2026-01-01,42.400216790199,-82.9821529906713,Ravendale,Harper Ave & Norcross St
