h3_cell,previous_14d,current_14d,hotspot_status,change_14d,pct_change_14d,hotspot_score,precinct_norm,selection_type,selection_name,previous_hotspot_threshold,current_hotspot_threshold,previous_14d_start,previous_14d_end,current_14d_start,current_14d_end,latitude,longitude,neighborhood,nearest_intersection,neighborhood_scope
882ab2c511fffff,7.0,0.0,Declining Hotspot,-7.0,-100.0,0.0,ALL,Crime Type,FRAUD,7.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35875884353227,-83.05988470267795,Medical Center,Brush St & E Warren Ave,Medical Center
882ab2c5a5fffff,3.0,4.0,Persistent Hotspot,1.0,33.33,6.9,04,All,All,3.0,4.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.323335400546384,-83.0854558584513,Mexicantown,Bagley St & 23rd St,Mexicantown
882ab2c5a5fffff,3.0,4.0,Persistent Hotspot,1.0,33.33,6.9,ALL,All,All,3.0,4.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.323335400546384,-83.0854558584513,Mexicantown,Bagley St & 23rd St,Mexicantown
882ab2c5a5fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,04,Category Focus,Violent Crime,3.0,3.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.323335400546384,-83.0854558584513,Mexicantown,Bagley St & 23rd St,Mexicantown
882ab2c5a5fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-19,2026-09-01,2026-09-02,2026-09-15,42.323335400546384,-83.0854558584513,Mexicantown,Bagley St & 23rd St,Mexicantown
882ab2ce81fffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,04,All,All,3.0,3.0,2026-08-12,2026-08-25,2026-08-26,2026-09-08,42.33114603430218,-83.12441814057989,Michigan-Martin,Burton St & Michigan Ave,Michigan-Martin
882ab2ce83fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,04,All,All,3.0,3.0,2026-08-12,2026-08-25,2026-08-26,2026-09-08,42.32703936759647,-83.12298812408702,Michigan-Martin,Edward & Clippert St,Michigan-Martin
882ab2ce81fffff,2.0,4.0,Emerging Hotspot,2.0,100.0,7.0,ALL,All,All,3.0,3.0,2026-08-12,2026-08-25,2026-08-26,2026-09-08,42.33114603430218,-83.12441814057989,Michigan-Martin,Burton St & Michigan Ave,Michigan-Martin
882ab2ce83fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,All,All,3.0,3.0,2026-08-12,2026-08-25,2026-08-26,2026-09-08,42.32703936759647,-83.12298812408702,Michigan-Martin,Edward & Clippert St,Michigan-Martin
882ab2c517fffff,18.0,20.0,Emerging Hotspot,2.0,11.11,23.0,03,All,All,19.0,16.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.352662851326826,-83.06351801863737,Midtown,W Alexandrine St & Woodward Ave,Midtown
882ab2c5e9fffff,23.0,16.0,Persistent Hotspot,-7.0,-30.43,21.6,03,All,All,19.0,16.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c517fffff,18.0,20.0,Emerging Hotspot,2.0,11.11,23.0,ALL,All,All,19.0,16.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.352662851326826,-83.06351801863737,Midtown,W Alexandrine St & Woodward Ave,Midtown
882ab2c5e9fffff,23.0,16.0,Persistent Hotspot,-7.0,-30.43,21.6,ALL,All,All,19.0,16.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c5e9fffff,10.0,13.0,Persistent Hotspot,3.0,30.0,22.05,03,Category Focus,Property Crime,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c5e9fffff,10.0,13.0,Persistent Hotspot,3.0,30.0,22.05,ALL,Category Focus,Property Crime,9.0,8.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c5e9fffff,5.0,3.0,Persistent Hotspot,-2.0,-40.0,4.05,03,Category Focus,Vehicle-Related Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c5e9fffff,5.0,3.0,Persistent Hotspot,-2.0,-40.0,4.05,ALL,Category Focus,Vehicle-Related Crime,4.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c517fffff,7.0,5.0,Persistent Hotspot,-2.0,-28.57,6.75,03,Category Focus,Violent Crime,7.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.352662851326826,-83.06351801863737,Midtown,W Alexandrine St & Woodward Ave,Midtown
882ab2c517fffff,7.0,5.0,Persistent Hotspot,-2.0,-28.57,6.75,ALL,Category Focus,Violent Crime,7.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.352662851326826,-83.06351801863737,Midtown,W Alexandrine St & Woodward Ave,Midtown
882ab2c517fffff,6.0,4.0,Persistent Hotspot,-2.0,-33.33,5.4,03,Crime Type,ASSAULT,6.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.352662851326826,-83.06351801863737,Midtown,W Alexandrine St & Woodward Ave,Midtown
882ab2c517fffff,6.0,4.0,Persistent Hotspot,-2.0,-33.33,5.4,ALL,Crime Type,ASSAULT,6.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.352662851326826,-83.06351801863737,Midtown,W Alexandrine St & Woodward Ave,Midtown
882ab2c5e9fffff,2.0,8.0,Emerging Hotspot,6.0,300.0,17.0,03,Crime Type,DAMAGE TO PROPERTY,3.0,7.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c5e9fffff,2.0,8.0,Emerging Hotspot,6.0,300.0,17.0,ALL,Crime Type,DAMAGE TO PROPERTY,3.0,7.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c517fffff,3.0,6.0,Persistent Hotspot,3.0,100.0,12.6,03,Crime Type,FRAUD,3.0,6.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.352662851326826,-83.06351801863737,Midtown,W Alexandrine St & Woodward Ave,Midtown
882ab2c5edfffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,03,Crime Type,FRAUD,3.0,6.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.34980499832083,-83.06913845315188,Midtown,2nd Ave & W Willis St,Midtown
882ab2c517fffff,3.0,6.0,Persistent Hotspot,3.0,100.0,12.6,ALL,Crime Type,FRAUD,3.0,6.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.352662851326826,-83.06351801863737,Midtown,W Alexandrine St & Woodward Ave,Midtown
882ab2c5edfffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,ALL,Crime Type,FRAUD,3.0,6.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.34980499832083,-83.06913845315188,Midtown,2nd Ave & W Willis St,Midtown
882ab2c5e1fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,03,Crime Type,INVASION OF PRIVACY -OTHER,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.339492194891264,-83.0664991055863,Midtown,Grand River Ave & S M 10,Midtown
882ab2c5e1fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,Crime Type,INVASION OF PRIVACY -OTHER,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.339492194891264,-83.0664991055863,Midtown,Grand River Ave & S M 10,Midtown
882ab2c5edfffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,03,Crime Type,LARCENY,8.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.34980499832083,-83.06913845315188,Midtown,2nd Ave & W Willis St,Midtown
882ab2c5e9fffff,7.0,3.0,Emerging Hotspot,-4.0,-57.14,3.0,03,Crime Type,LARCENY,8.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c5e1fffff,8.0,3.0,Persistent Hotspot,-5.0,-62.5,4.05,03,Crime Type,LARCENY,8.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.339492194891264,-83.0664991055863,Midtown,Grand River Ave & S M 10,Midtown
882ab2c5edfffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,ALL,Crime Type,LARCENY,8.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.34980499832083,-83.06913845315188,Midtown,2nd Ave & W Willis St,Midtown
882ab2c5e9fffff,7.0,3.0,Emerging Hotspot,-4.0,-57.14,3.0,ALL,Crime Type,LARCENY,8.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.346158581217146,-83.05863865054975,Midtown,Eliot St & Woodward Ave,Midtown
882ab2c5e1fffff,8.0,3.0,Persistent Hotspot,-5.0,-62.5,4.05,ALL,Crime Type,LARCENY,8.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.339492194891264,-83.0664991055863,Midtown,Grand River Ave & S M 10,Midtown
882ab2cee9fffff,4.0,5.0,Emerging Hotspot,1.0,25.0,6.5,02,All,All,5.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35733114734839,-83.13838824298493,Midwest,Joy Rd & Livernois Ave,Midwest
882ab2cee1fffff,6.0,2.0,Declining Hotspot,-4.0,-66.67,2.0,02,All,All,5.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.34692934610364,-83.14597918361919,Midwest,Central St & Majestic St,Midwest
882ab2cecbfffff,3.0,3.0,Persistent Hotspot,0.0,0.0,4.05,03,All,All,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35196192890675,-83.11050831650776,Midwest,Moore Pl & W Grand Blvd,Midwest
882ab2cee9fffff,0.0,5.0,New Hotspot,5.0,,12.5,10,All,All,4.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35733114734839,-83.13838824298493,Midwest,Joy Rd & Livernois Ave,Midwest
882ab2ce13fffff,4.0,9.0,Persistent Hotspot,5.0,125.0,19.65,10,All,All,4.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36260856510663,-83.13314848688195,Midwest,S Martindale St & Beechwood St,Midwest
882ab2cec5fffff,5.0,4.0,Declining Hotspot,-1.0,-20.0,4.0,10,All,All,4.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35479958968414,-83.12640380925014,Midwest,Allendale St & Ironwood St,Midwest
882ab2cec1fffff,4.0,2.0,Declining Hotspot,-2.0,-50.0,2.0,10,All,All,4.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35580252762631,-83.11627274540965,Midwest,Firwood St & Allendale St,Midwest
882ab2cee9fffff,4.0,10.0,Emerging Hotspot,6.0,150.0,19.0,ALL,All,All,5.0,8.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35733114734839,-83.13838824298493,Midwest,Joy Rd & Livernois Ave,Midwest
882ab2ce13fffff,4.0,9.0,Emerging Hotspot,5.0,125.0,16.5,ALL,All,All,5.0,8.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36260856510663,-83.13314848688195,Midwest,S Martindale St & Beechwood St,Midwest
882ab2cec5fffff,5.0,4.0,Declining Hotspot,-1.0,-20.0,4.0,ALL,All,All,5.0,8.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35479958968414,-83.12640380925014,Midwest,Allendale St & Ironwood St,Midwest
882ab2ce17fffff,6.0,2.0,Declining Hotspot,-4.0,-66.67,2.0,ALL,All,All,5.0,8.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36398498792008,-83.14173071898128,Midwest,Northfield St & Woodside,Midwest
882ab2cee1fffff,6.0,2.0,Declining Hotspot,-4.0,-66.67,2.0,ALL,All,All,5.0,8.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.34692934610364,-83.14597918361919,Midwest,Central St & Majestic St,Midwest
882ab2cee9fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,02,Category Focus,Property Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35733114734839,-83.13838824298493,Midwest,Joy Rd & Livernois Ave,Midwest
882ab2ce17fffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,02,Category Focus,Property Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36398498792008,-83.14173071898128,Midwest,Northfield St & Woodside,Midwest
882ab2cee1fffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,02,Category Focus,Property Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.34692934610364,-83.14597918361919,Midwest,Central St & Majestic St,Midwest
882ab2ceebfffff,1.0,4.0,Emerging Hotspot,3.0,300.0,8.5,10,Category Focus,Property Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.350621808729166,-83.13453001585822,Midwest,Military & Vancouver St,Midwest
882ab2cee9fffff,2.0,5.0,Emerging Hotspot,3.0,150.0,9.5,ALL,Category Focus,Property Crime,3.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35733114734839,-83.13838824298493,Midwest,Joy Rd & Livernois Ave,Midwest
882ab2ceebfffff,3.0,5.0,Persistent Hotspot,2.0,66.67,9.75,ALL,Category Focus,Property Crime,3.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.350621808729166,-83.13453001585822,Midwest,Military & Vancouver St,Midwest
882ab2ce17fffff,6.0,0.0,Declining Hotspot,-6.0,-100.0,0.0,ALL,Category Focus,Property Crime,3.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36398498792008,-83.14173071898128,Midwest,Northfield St & Woodside,Midwest
882ab2cee1fffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,ALL,Category Focus,Property Crime,3.0,5.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.34692934610364,-83.14597918361919,Midwest,Central St & Majestic St,Midwest
882ab2ceebfffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,02,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.350621808729166,-83.13453001585822,Midwest,Military & Vancouver St,Midwest
882ab2ce13fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,10,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36260856510663,-83.13314848688195,Midwest,S Martindale St & Beechwood St,Midwest
882ab2ce13fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36260856510663,-83.13314848688195,Midwest,S Martindale St & Beechwood St,Midwest
882ab2ceebfffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.350621808729166,-83.13453001585822,Midwest,Military & Vancouver St,Midwest
882ab2ce13fffff,0.0,4.0,New Hotspot,4.0,,10.0,10,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36260856510663,-83.13314848688195,Midwest,S Martindale St & Beechwood St,Midwest
882ab2ce13fffff,0.0,4.0,New Hotspot,4.0,,10.0,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36260856510663,-83.13314848688195,Midwest,S Martindale St & Beechwood St,Midwest
882ab2cee9fffff,2.0,3.0,Emerging Hotspot,1.0,50.0,4.5,ALL,Category Focus,Violent Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.35733114734839,-83.13838824298493,Midwest,Joy Rd & Livernois Ave,Midwest
882ab2ce17fffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,ALL,Crime Type,BURGLARY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.36398498792008,-83.14173071898128,Midwest,Northfield St & Woodside,Midwest
882ab2ceebfffff,1.0,3.0,Emerging Hotspot,2.0,200.0,6.0,10,Crime Type,LARCENY,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.350621808729166,-83.13453001585822,Midwest,Military & Vancouver St,Midwest
882ab2ceebfffff,3.0,4.0,Persistent Hotspot,1.0,33.33,6.9,ALL,Crime Type,LARCENY,3.0,4.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.350621808729166,-83.13453001585822,Midwest,Military & Vancouver St,Midwest
882ab2c503fffff,3.0,3.0,Persistent Hotspot,0.0,0.0,4.05,03,All,All,3.0,3.0,2026-08-18,2026-08-31,2026-09-01,2026-09-14,42.36904079814068,-83.06678314113654,Milwaukee Junction,Piquette St & Brush St,Milwaukee Junction
882ab2c503fffff,3.0,3.0,Persistent Hotspot,0.0,0.0,4.05,ALL,All,All,3.0,3.0,2026-08-18,2026-08-31,2026-09-01,2026-09-14,42.36904079814068,-83.06678314113654,Milwaukee Junction,Piquette St & Brush St,Milwaukee Junction
882ab2c503fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,03,Category Focus,Property Crime,3.0,3.0,2026-08-18,2026-08-31,2026-09-01,2026-09-14,42.36904079814068,-83.06678314113654,Milwaukee Junction,Piquette St & Brush St,Milwaukee Junction
882ab2c503fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-18,2026-08-31,2026-09-01,2026-09-14,42.36904079814068,-83.06678314113654,Milwaukee Junction,Piquette St & Brush St,Milwaukee Junction
882ab2cf0dfffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,08,All,All,3.0,3.0,2026-08-17,2026-08-30,2026-08-31,2026-09-13,42.40751782809944,-83.23525181289884,Minock Park,Grand River Ave & Auburn St,Minock Park
882ab2cf0dfffff,3.0,0.0,Declining Hotspot,-3.0,-100.0,0.0,ALL,All,All,3.0,3.0,2026-08-17,2026-08-30,2026-08-31,2026-09-13,42.40751782809944,-83.23525181289884,Minock Park,Grand River Ave & Auburn St,Minock Park
882ab2d5b1fffff,9.0,7.0,Persistent Hotspot,-2.0,-22.22,9.45,09,All,All,7.0,6.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44413335893896,-82.97941063819935,Mohican Regent,Anvil St & Rossini Dr,Mohican Regent
882ab2d5b1fffff,9.0,7.0,Persistent Hotspot,-2.0,-22.22,9.45,ALL,All,All,7.0,6.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44413335893896,-82.97941063819935,Mohican Regent,Anvil St & Rossini Dr,Mohican Regent
882ab2d5b1fffff,0.0,3.0,New Hotspot,3.0,,7.5,09,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44413335893896,-82.97941063819935,Mohican Regent,Anvil St & Rossini Dr,Mohican Regent
882ab2d5b1fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Category Focus,Vehicle-Related Crime,3.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44413335893896,-82.97941063819935,Mohican Regent,Anvil St & Rossini Dr,Mohican Regent
882ab2d5b1fffff,5.0,1.0,Declining Hotspot,-4.0,-80.0,1.0,09,Category Focus,Violent Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44413335893896,-82.97941063819935,Mohican Regent,Anvil St & Rossini Dr,Mohican Regent
882ab2d5b1fffff,5.0,1.0,Declining Hotspot,-4.0,-80.0,1.0,ALL,Category Focus,Violent Crime,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44413335893896,-82.97941063819935,Mohican Regent,Anvil St & Rossini Dr,Mohican Regent
882ab2d5b1fffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,09,Crime Type,ASSAULT,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44413335893896,-82.97941063819935,Mohican Regent,Anvil St & Rossini Dr,Mohican Regent
882ab2d5b1fffff,4.0,0.0,Declining Hotspot,-4.0,-100.0,0.0,ALL,Crime Type,ASSAULT,4.0,3.0,2026-08-21,2026-09-03,2026-09-04,2026-09-17,42.44413335893896,-82.97941063819935,Mohican Regent,Anvil St & Rossini Dr,Mohican Regent
882ab2c615fffff,5.0,7.0,Emerging Hotspot,2.0,40.0,10.0,05,All,All,9.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.394551614185595,-82.93749823643489,Morningside,Devonshire Rd & Bremen St,Morningside
882ab2c607fffff,9.0,4.0,Persistent Hotspot,-5.0,-55.56,5.4,05,All,All,9.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40426921770448,-82.946782649049,Morningside,Southampton St & Buckingham Ave,Morningside
882ab2c603fffff,9.0,3.0,Declining Hotspot,-6.0,-66.67,3.0,05,All,All,9.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.403420351382294,-82.94006107908498,Morningside,Cornwall St & Courville St,Morningside
882ab2c639fffff,9.0,2.0,Declining Hotspot,-7.0,-77.78,2.0,05,All,All,9.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39798883461128,-82.9455426471501,Morningside,Nottingham Rd & E Warren Ave,Morningside
882ab2c615fffff,5.0,7.0,Emerging Hotspot,2.0,40.0,10.0,ALL,All,All,9.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.394551614185595,-82.93749823643489,Morningside,Devonshire Rd & Bremen St,Morningside
882ab2c607fffff,9.0,4.0,Persistent Hotspot,-5.0,-55.56,5.4,ALL,All,All,9.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40426921770448,-82.946782649049,Morningside,Southampton St & Buckingham Ave,Morningside
882ab2c603fffff,9.0,3.0,Declining Hotspot,-6.0,-66.67,3.0,ALL,All,All,9.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.403420351382294,-82.94006107908498,Morningside,Cornwall St & Courville St,Morningside
882ab2c639fffff,9.0,2.0,Declining Hotspot,-7.0,-77.78,2.0,ALL,All,All,9.0,4.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39798883461128,-82.9455426471501,Morningside,Nottingham Rd & E Warren Ave,Morningside
882ab2c615fffff,0.0,3.0,New Hotspot,3.0,,7.5,05,Category Focus,Property Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.394551614185595,-82.93749823643489,Morningside,Devonshire Rd & Bremen St,Morningside
882ab2c607fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,05,Category Focus,Property Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40426921770448,-82.946782649049,Morningside,Southampton St & Buckingham Ave,Morningside
882ab2c603fffff,5.0,1.0,Declining Hotspot,-4.0,-80.0,1.0,05,Category Focus,Property Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.403420351382294,-82.94006107908498,Morningside,Cornwall St & Courville St,Morningside
882ab2c639fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,05,Category Focus,Property Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39798883461128,-82.9455426471501,Morningside,Nottingham Rd & E Warren Ave,Morningside
882ab2c615fffff,0.0,3.0,New Hotspot,3.0,,7.5,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.394551614185595,-82.93749823643489,Morningside,Devonshire Rd & Bremen St,Morningside
882ab2c607fffff,3.0,2.0,Declining Hotspot,-1.0,-33.33,2.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.40426921770448,-82.946782649049,Morningside,Southampton St & Buckingham Ave,Morningside
882ab2c603fffff,5.0,1.0,Declining Hotspot,-4.0,-80.0,1.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.403420351382294,-82.94006107908498,Morningside,Cornwall St & Courville St,Morningside
882ab2c639fffff,3.0,1.0,Declining Hotspot,-2.0,-66.67,1.0,ALL,Category Focus,Property Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39798883461128,-82.9455426471501,Morningside,Nottingham Rd & E Warren Ave,Morningside
882ab2c615fffff,3.0,3.0,Persistent Hotspot,0.0,0.0,4.05,05,Category Focus,Violent Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.394551614185595,-82.93749823643489,Morningside,Devonshire Rd & Bremen St,Morningside
882ab2c639fffff,5.0,0.0,Declining Hotspot,-5.0,-100.0,0.0,05,Category Focus,Violent Crime,3.0,3.0,2026-08-22,2026-09-04,2026-09-05,2026-09-18,42.39798883461128,-82.9455426471501,Morningside,Nottingham Rd & E Warren Ave,Morningside
