period,precinct_norm,selection_type,selection_name,weekday,time_block,incident_count
YTD,04,Crime Type,LARCENY,Wednesday,00:00-05:59,12
YTD,04,Crime Type,LARCENY,Wednesday,06:00-11:59,12
YTD,04,Crime Type,LARCENY,Wednesday,12:00-17:59,36
YTD,04,Crime Type,LARCENY,Wednesday,18:00-23:59,25
YTD,04,Crime Type,LIQUOR,Monday,12:00-17:59,1
YTD,04,Crime Type,LIQUOR,Monday,18:00-23:59,1
YTD,04,Crime Type,LIQUOR,Saturday,18:00-23:59,2
YTD,04,Crime Type,LIQUOR,Tuesday,18:00-23:59,2
YTD,04,Crime Type,MISCELLANEOUS,Friday,00:00-05:59,1
YTD,04,Crime Type,MISCELLANEOUS,Friday,12:00-17:59,2
YTD,04,Crime Type,MISCELLANEOUS,Monday,18:00-23:59,2
YTD,04,Crime Type,MISCELLANEOUS,Thursday,06:00-11:59,1
YTD,04,Crime Type,MISCELLANEOUS,Tuesday,12:00-17:59,1
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Friday,00:00-05:59,3
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Friday,06:00-11:59,1
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Friday,12:00-17:59,4
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Friday,18:00-23:59,3
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Monday,06:00-11:59,2
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Monday,12:00-17:59,5
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Saturday,00:00-05:59,2
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Saturday,12:00-17:59,4
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Saturday,18:00-23:59,3
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Sunday,00:00-05:59,2
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Sunday,12:00-17:59,1
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Sunday,18:00-23:59,1
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Thursday,06:00-11:59,1
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Thursday,12:00-17:59,7
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Thursday,18:00-23:59,4
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,06:00-11:59,2
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Tuesday,12:00-17:59,6
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,06:00-11:59,4
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,12:00-17:59,6
YTD,04,Crime Type,OBSTRUCTING JUDICIARY,Wednesday,18:00-23:59,3
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Friday,00:00-05:59,4
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Friday,06:00-11:59,3
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Friday,12:00-17:59,3
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Friday,18:00-23:59,12
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Monday,00:00-05:59,4
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Monday,12:00-17:59,3
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Monday,18:00-23:59,9
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Saturday,00:00-05:59,10
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Saturday,12:00-17:59,5
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Saturday,18:00-23:59,9
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Sunday,00:00-05:59,5
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Sunday,12:00-17:59,5
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Sunday,18:00-23:59,11
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Thursday,00:00-05:59,1
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Thursday,12:00-17:59,7
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Thursday,18:00-23:59,7
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Tuesday,00:00-05:59,1
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Tuesday,06:00-11:59,2
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Tuesday,12:00-17:59,4
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Tuesday,18:00-23:59,1
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Wednesday,00:00-05:59,4
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Wednesday,12:00-17:59,4
YTD,04,Crime Type,OBSTRUCTING THE POLICE,Wednesday,18:00-23:59,2
YTD,04,Crime Type,OTHER,Friday,18:00-23:59,1
YTD,04,Crime Type,OTHER,Monday,00:00-05:59,1
YTD,04,Crime Type,OTHER,Monday,12:00-17:59,1
YTD,04,Crime Type,OTHER,Saturday,12:00-17:59,1
YTD,04,Crime Type,OTHER,Saturday,18:00-23:59,1
YTD,04,Crime Type,OTHER,Sunday,12:00-17:59,1
YTD,04,Crime Type,OTHER,Thursday,06:00-11:59,1
YTD,04,Crime Type,OTHER,Thursday,12:00-17:59,1
YTD,04,Crime Type,OTHER,Thursday,18:00-23:59,4
YTD,04,Crime Type,OTHER,Tuesday,06:00-11:59,1
YTD,04,Crime Type,OTHER,Tuesday,12:00-17:59,2
YTD,04,Crime Type,OTHER,Wednesday,18:00-23:59,5
YTD,04,Crime Type,OUIL,Friday,06:00-11:59,2
YTD,04,Crime Type,OUIL,Friday,18:00-23:59,2
YTD,04,Crime Type,OUIL,Saturday,00:00-05:59,2
YTD,04,Crime Type,OUIL,Saturday,12:00-17:59,4
YTD,04,Crime Type,OUIL,Saturday,18:00-23:59,6
YTD,04,Crime Type,OUIL,Sunday,12:00-17:59,2
YTD,04,Crime Type,OUIL,Tuesday,12:00-17:59,2
YTD,04,Crime Type,ROBBERY,Friday,00:00-05:59,2
YTD,04,Crime Type,ROBBERY,Friday,06:00-11:59,4
YTD,04,Crime Type,ROBBERY,Friday,12:00-17:59,1
YTD,04,Crime Type,ROBBERY,Friday,18:00-23:59,2
YTD,04,Crime Type,ROBBERY,Monday,00:00-05:59,4
YTD,04,Crime Type,ROBBERY,Monday,06:00-11:59,1
YTD,04,Crime Type,ROBBERY,Monday,12:00-17:59,7
YTD,04,Crime Type,ROBBERY,Monday,18:00-23:59,6
YTD,04,Crime Type,ROBBERY,Saturday,00:00-05:59,5
YTD,04,Crime Type,ROBBERY,Saturday,12:00-17:59,1
YTD,04,Crime Type,ROBBERY,Saturday,18:00-23:59,3
YTD,04,Crime Type,ROBBERY,Sunday,00:00-05:59,4
YTD,04,Crime Type,ROBBERY,Sunday,06:00-11:59,1
YTD,04,Crime Type,ROBBERY,Sunday,12:00-17:59,2
YTD,04,Crime Type,ROBBERY,Sunday,18:00-23:59,6
YTD,04,Crime Type,ROBBERY,Thursday,00:00-05:59,1
YTD,04,Crime Type,ROBBERY,Thursday,18:00-23:59,1
YTD,04,Crime Type,ROBBERY,Tuesday,00:00-05:59,3
YTD,04,Crime Type,ROBBERY,Tuesday,06:00-11:59,1
YTD,04,Crime Type,ROBBERY,Tuesday,12:00-17:59,1
YTD,04,Crime Type,ROBBERY,Tuesday,18:00-23:59,5
YTD,04,Crime Type,ROBBERY,Wednesday,00:00-05:59,2
YTD,04,Crime Type,ROBBERY,Wednesday,12:00-17:59,2
YTD,04,Crime Type,ROBBERY,Wednesday,18:00-23:59,3
YTD,04,Crime Type,RUNAWAY,Friday,00:00-05:59,1
YTD,04,Crime Type,RUNAWAY,Friday,12:00-17:59,3
YTD,04,Crime Type,RUNAWAY,Friday,18:00-23:59,2
YTD,04,Crime Type,RUNAWAY,Monday,06:00-11:59,4
YTD,04,Crime Type,RUNAWAY,Monday,12:00-17:59,2
YTD,04,Crime Type,RUNAWAY,Monday,18:00-23:59,1
YTD,04,Crime Type,RUNAWAY,Saturday,00:00-05:59,1
YTD,04,Crime Type,RUNAWAY,Saturday,06:00-11:59,1
YTD,04,Crime Type,RUNAWAY,Saturday,18:00-23:59,3
YTD,04,Crime Type,RUNAWAY,Sunday,00:00-05:59,2
YTD,04,Crime Type,RUNAWAY,Sunday,12:00-17:59,4
YTD,04,Crime Type,RUNAWAY,Sunday,18:00-23:59,2
YTD,04,Crime Type,RUNAWAY,Thursday,12:00-17:59,1
YTD,04,Crime Type,RUNAWAY,Thursday,18:00-23:59,1
YTD,04,Crime Type,RUNAWAY,Tuesday,06:00-11:59,1
YTD,04,Crime Type,RUNAWAY,Tuesday,12:00-17:59,6
YTD,04,Crime Type,RUNAWAY,Tuesday,18:00-23:59,1
YTD,04,Crime Type,RUNAWAY,Wednesday,06:00-11:59,1
YTD,04,Crime Type,RUNAWAY,Wednesday,18:00-23:59,2
YTD,04,Crime Type,SEX OFFENSES,Friday,12:00-17:59,6
YTD,04,Crime Type,SEX OFFENSES,Friday,18:00-23:59,14
YTD,04,Crime Type,SEX OFFENSES,Monday,06:00-11:59,1
YTD,04,Crime Type,SEX OFFENSES,Monday,12:00-17:59,4
YTD,04,Crime Type,SEX OFFENSES,Monday,18:00-23:59,1
YTD,04,Crime Type,SEX OFFENSES,Saturday,12:00-17:59,2
YTD,04,Crime Type,SEX OFFENSES,Sunday,06:00-11:59,1
YTD,04,Crime Type,SEX OFFENSES,Sunday,12:00-17:59,3
YTD,04,Crime Type,SEX OFFENSES,Sunday,18:00-23:59,1
YTD,04,Crime Type,SEX OFFENSES,Thursday,00:00-05:59,1
YTD,04,Crime Type,SEX OFFENSES,Thursday,12:00-17:59,4
YTD,04,Crime Type,SEX OFFENSES,Thursday,18:00-23:59,9
YTD,04,Crime Type,SEX OFFENSES,Tuesday,06:00-11:59,1
YTD,04,Crime Type,SEX OFFENSES,Tuesday,12:00-17:59,3
YTD,04,Crime Type,SEX OFFENSES,Tuesday,18:00-23:59,1
YTD,04,Crime Type,SEX OFFENSES,Wednesday,06:00-11:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Friday,06:00-11:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Friday,12:00-17:59,2
YTD,04,Crime Type,SEXUAL ASSAULT,Monday,00:00-05:59,2
YTD,04,Crime Type,SEXUAL ASSAULT,Monday,06:00-11:59,2
YTD,04,Crime Type,SEXUAL ASSAULT,Monday,12:00-17:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Saturday,00:00-05:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Saturday,06:00-11:59,4
YTD,04,Crime Type,SEXUAL ASSAULT,Saturday,18:00-23:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Sunday,00:00-05:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Sunday,12:00-17:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Sunday,18:00-23:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Thursday,12:00-17:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Thursday,18:00-23:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Tuesday,00:00-05:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Wednesday,00:00-05:59,2
YTD,04,Crime Type,SEXUAL ASSAULT,Wednesday,06:00-11:59,1
YTD,04,Crime Type,SEXUAL ASSAULT,Wednesday,12:00-17:59,1
YTD,04,Crime Type,STOLEN PROPERTY,Friday,00:00-05:59,2
YTD,04,Crime Type,STOLEN PROPERTY,Friday,06:00-11:59,3
YTD,04,Crime Type,STOLEN PROPERTY,Friday,12:00-17:59,10
YTD,04,Crime Type,STOLEN PROPERTY,Friday,18:00-23:59,4
YTD,04,Crime Type,STOLEN PROPERTY,Monday,00:00-05:59,1
YTD,04,Crime Type,STOLEN PROPERTY,Monday,06:00-11:59,2
YTD,04,Crime Type,STOLEN PROPERTY,Monday,12:00-17:59,4
YTD,04,Crime Type,STOLEN PROPERTY,Saturday,00:00-05:59,1
YTD,04,Crime Type,STOLEN PROPERTY,Saturday,06:00-11:59,3
YTD,04,Crime Type,STOLEN PROPERTY,Saturday,12:00-17:59,6
YTD,04,Crime Type,STOLEN PROPERTY,Saturday,18:00-23:59,4
YTD,04,Crime Type,STOLEN PROPERTY,Sunday,00:00-05:59,1
YTD,04,Crime Type,STOLEN PROPERTY,Sunday,06:00-11:59,5
YTD,04,Crime Type,STOLEN PROPERTY,Sunday,12:00-17:59,2
YTD,04,Crime Type,STOLEN PROPERTY,Sunday,18:00-23:59,1
YTD,04,Crime Type,STOLEN PROPERTY,Thursday,00:00-05:59,4
YTD,04,Crime Type,STOLEN PROPERTY,Thursday,06:00-11:59,1
YTD,04,Crime Type,STOLEN PROPERTY,Thursday,12:00-17:59,7
YTD,04,Crime Type,STOLEN PROPERTY,Thursday,18:00-23:59,4
YTD,04,Crime Type,STOLEN PROPERTY,Tuesday,00:00-05:59,4
YTD,04,Crime Type,STOLEN PROPERTY,Tuesday,06:00-11:59,5
YTD,04,Crime Type,STOLEN PROPERTY,Tuesday,12:00-17:59,10
YTD,04,Crime Type,STOLEN PROPERTY,Tuesday,18:00-23:59,1
YTD,04,Crime Type,STOLEN PROPERTY,Wednesday,00:00-05:59,2
YTD,04,Crime Type,STOLEN PROPERTY,Wednesday,06:00-11:59,7
YTD,04,Crime Type,STOLEN PROPERTY,Wednesday,12:00-17:59,12
YTD,04,Crime Type,STOLEN PROPERTY,Wednesday,18:00-23:59,5
YTD,04,Crime Type,STOLEN VEHICLE,Friday,00:00-05:59,10
YTD,04,Crime Type,STOLEN VEHICLE,Friday,06:00-11:59,10
YTD,04,Crime Type,STOLEN VEHICLE,Friday,12:00-17:59,9
YTD,04,Crime Type,STOLEN VEHICLE,Friday,18:00-23:59,25
YTD,04,Crime Type,STOLEN VEHICLE,Monday,00:00-05:59,15
YTD,04,Crime Type,STOLEN VEHICLE,Monday,06:00-11:59,10
YTD,04,Crime Type,STOLEN VEHICLE,Monday,12:00-17:59,6
YTD,04,Crime Type,STOLEN VEHICLE,Monday,18:00-23:59,21
YTD,04,Crime Type,STOLEN VEHICLE,Saturday,00:00-05:59,14
YTD,04,Crime Type,STOLEN VEHICLE,Saturday,06:00-11:59,7
YTD,04,Crime Type,STOLEN VEHICLE,Saturday,12:00-17:59,9
YTD,04,Crime Type,STOLEN VEHICLE,Saturday,18:00-23:59,18
YTD,04,Crime Type,STOLEN VEHICLE,Sunday,00:00-05:59,12
YTD,04,Crime Type,STOLEN VEHICLE,Sunday,06:00-11:59,4
YTD,04,Crime Type,STOLEN VEHICLE,Sunday,12:00-17:59,10
YTD,04,Crime Type,STOLEN VEHICLE,Sunday,18:00-23:59,28
YTD,04,Crime Type,STOLEN VEHICLE,Thursday,00:00-05:59,14
YTD,04,Crime Type,STOLEN VEHICLE,Thursday,06:00-11:59,4
YTD,04,Crime Type,STOLEN VEHICLE,Thursday,12:00-17:59,14
YTD,04,Crime Type,STOLEN VEHICLE,Thursday,18:00-23:59,16
YTD,04,Crime Type,STOLEN VEHICLE,Tuesday,00:00-05:59,7
YTD,04,Crime Type,STOLEN VEHICLE,Tuesday,06:00-11:59,7
YTD,04,Crime Type,STOLEN VEHICLE,Tuesday,12:00-17:59,7
YTD,04,Crime Type,STOLEN VEHICLE,Tuesday,18:00-23:59,34
YTD,04,Crime Type,STOLEN VEHICLE,Wednesday,00:00-05:59,6
YTD,04,Crime Type,STOLEN VEHICLE,Wednesday,06:00-11:59,5
YTD,04,Crime Type,STOLEN VEHICLE,Wednesday,12:00-17:59,10
YTD,04,Crime Type,STOLEN VEHICLE,Wednesday,18:00-23:59,11
YTD,04,Crime Type,WEAPONS OFFENSES,Friday,00:00-05:59,7
YTD,04,Crime Type,WEAPONS OFFENSES,Friday,06:00-11:59,1
YTD,04,Crime Type,WEAPONS OFFENSES,Friday,12:00-17:59,7
YTD,04,Crime Type,WEAPONS OFFENSES,Friday,18:00-23:59,13
YTD,04,Crime Type,WEAPONS OFFENSES,Monday,00:00-05:59,5
YTD,04,Crime Type,WEAPONS OFFENSES,Monday,06:00-11:59,1
YTD,04,Crime Type,WEAPONS OFFENSES,Monday,12:00-17:59,2
YTD,04,Crime Type,WEAPONS OFFENSES,Monday,18:00-23:59,10
YTD,04,Crime Type,WEAPONS OFFENSES,Saturday,00:00-05:59,8
YTD,04,Crime Type,WEAPONS OFFENSES,Saturday,06:00-11:59,1
YTD,04,Crime Type,WEAPONS OFFENSES,Saturday,12:00-17:59,3
YTD,04,Crime Type,WEAPONS OFFENSES,Saturday,18:00-23:59,8
YTD,04,Crime Type,WEAPONS OFFENSES,Sunday,00:00-05:59,8
YTD,04,Crime Type,WEAPONS OFFENSES,Sunday,12:00-17:59,4
YTD,04,Crime Type,WEAPONS OFFENSES,Sunday,18:00-23:59,9
YTD,04,Crime Type,WEAPONS OFFENSES,Thursday,00:00-05:59,4
YTD,04,Crime Type,WEAPONS OFFENSES,Thursday,06:00-11:59,2
YTD,04,Crime Type,WEAPONS OFFENSES,Thursday,12:00-17:59,3
YTD,04,Crime Type,WEAPONS OFFENSES,Thursday,18:00-23:59,9
YTD,04,Crime Type,WEAPONS OFFENSES,Tuesday,00:00-05:59,1
YTD,04,Crime Type,WEAPONS OFFENSES,Tuesday,12:00-17:59,5
YTD,04,Crime Type,WEAPONS OFFENSES,Tuesday,18:00-23:59,9
YTD,04,Crime Type,WEAPONS OFFENSES,Wednesday,00:00-05:59,7
YTD,04,Crime Type,WEAPONS OFFENSES,Wednesday,06:00-11:59,1
YTD,04,Crime Type,WEAPONS OFFENSES,Wednesday,12:00-17:59,5
YTD,04,Crime Type,WEAPONS OFFENSES,Wednesday,18:00-23:59,14
YTD,04,Category Focus,Gun-Related,Friday,00:00-05:59,5
YTD,04,Category Focus,Gun-Related,Friday,06:00-11:59,1
YTD,04,Category Focus,Gun-Related,Friday,12:00-17:59,6
YTD,04,Category Focus,Gun-Related,Friday,18:00-23:59,11
YTD,04,Category Focus,Gun-Related,Monday,00:00-05:59,3
YTD,04,Category Focus,Gun-Related,Monday,06:00-11:59,1
YTD,04,Category Focus,Gun-Related,Monday,12:00-17:59,2
YTD,04,Category Focus,Gun-Related,Monday,18:00-23:59,10
YTD,04,Category Focus,Gun-Related,Saturday,00:00-05:59,7
YTD,04,Category Focus,Gun-Related,Saturday,06:00-11:59,1
YTD,04,Category Focus,Gun-Related,Saturday,12:00-17:59,3
YTD,04,Category Focus,Gun-Related,Saturday,18:00-23:59,7
YTD,04,Category Focus,Gun-Related,Sunday,00:00-05:59,7
YTD,04,Category Focus,Gun-Related,Sunday,12:00-17:59,4
YTD,04,Category Focus,Gun-Related,Sunday,18:00-23:59,8
YTD,04,Category Focus,Gun-Related,Thursday,00:00-05:59,4
YTD,04,Category Focus,Gun-Related,Thursday,06:00-11:59,2
YTD,04,Category Focus,Gun-Related,Thursday,12:00-17:59,2
YTD,04,Category Focus,Gun-Related,Thursday,18:00-23:59,9
YTD,04,Category Focus,Gun-Related,Tuesday,00:00-05:59,1
YTD,04,Category Focus,Gun-Related,Tuesday,12:00-17:59,3
YTD,04,Category Focus,Gun-Related,Tuesday,18:00-23:59,9
YTD,04,Category Focus,Gun-Related,Wednesday,00:00-05:59,7
YTD,04,Category Focus,Gun-Related,Wednesday,06:00-11:59,1
YTD,04,Category Focus,Gun-Related,Wednesday,12:00-17:59,4
YTD,04,Category Focus,Gun-Related,Wednesday,18:00-23:59,14
YTD,04,Category Focus,Property Crime,Friday,00:00-05:59,38
YTD,04,Category Focus,Property Crime,Friday,06:00-11:59,59
YTD,04,Category Focus,Property Crime,Friday,12:00-17:59,86
YTD,04,Category Focus,Property Crime,Friday,18:00-23:59,69
YTD,04,Category Focus,Property Crime,Monday,00:00-05:59,62
YTD,04,Category Focus,Property Crime,Monday,06:00-11:59,59
YTD,04,Category Focus,Property Crime,Monday,12:00-17:59,72
YTD,04,Category Focus,Property Crime,Monday,18:00-23:59,76
YTD,04,Category Focus,Property Crime,Saturday,00:00-05:59,58
YTD,04,Category Focus,Property Crime,Saturday,06:00-11:59,46
YTD,04,Category Focus,Property Crime,Saturday,12:00-17:59,71
YTD,04,Category Focus,Property Crime,Saturday,18:00-23:59,78
YTD,04,Category Focus,Property Crime,Sunday,00:00-05:59,68
YTD,04,Category Focus,Property Crime,Sunday,06:00-11:59,40
YTD,04,Category Focus,Property Crime,Sunday,12:00-17:59,62
YTD,04,Category Focus,Property Crime,Sunday,18:00-23:59,73
YTD,04,Category Focus,Property Crime,Thursday,00:00-05:59,53
YTD,04,Category Focus,Property Crime,Thursday,06:00-11:59,39
YTD,04,Category Focus,Property Crime,Thursday,12:00-17:59,67
YTD,04,Category Focus,Property Crime,Thursday,18:00-23:59,69
YTD,04,Category Focus,Property Crime,Tuesday,00:00-05:59,34
YTD,04,Category Focus,Property Crime,Tuesday,06:00-11:59,69
YTD,04,Category Focus,Property Crime,Tuesday,12:00-17:59,73
YTD,04,Category Focus,Property Crime,Tuesday,18:00-23:59,80
YTD,04,Category Focus,Property Crime,Wednesday,00:00-05:59,43
YTD,04,Category Focus,Property Crime,Wednesday,06:00-11:59,39
YTD,04,Category Focus,Property Crime,Wednesday,12:00-17:59,82
YTD,04,Category Focus,Property Crime,Wednesday,18:00-23:59,67
YTD,04,Category Focus,Larceny,Friday,00:00-05:59,10
YTD,04,Category Focus,Larceny,Friday,06:00-11:59,24
YTD,04,Category Focus,Larceny,Friday,12:00-17:59,37
YTD,04,Category Focus,Larceny,Friday,18:00-23:59,18
YTD,04,Category Focus,Larceny,Monday,00:00-05:59,21
YTD,04,Category Focus,Larceny,Monday,06:00-11:59,22
YTD,04,Category Focus,Larceny,Monday,12:00-17:59,30
YTD,04,Category Focus,Larceny,Monday,18:00-23:59,26
YTD,04,Category Focus,Larceny,Saturday,00:00-05:59,15
YTD,04,Category Focus,Larceny,Saturday,06:00-11:59,15
YTD,04,Category Focus,Larceny,Saturday,12:00-17:59,29
YTD,04,Category Focus,Larceny,Saturday,18:00-23:59,30
YTD,04,Category Focus,Larceny,Sunday,00:00-05:59,19
YTD,04,Category Focus,Larceny,Sunday,06:00-11:59,18
YTD,04,Category Focus,Larceny,Sunday,12:00-17:59,27
YTD,04,Category Focus,Larceny,Sunday,18:00-23:59,20
YTD,04,Category Focus,Larceny,Thursday,00:00-05:59,12
YTD,04,Category Focus,Larceny,Thursday,06:00-11:59,21
YTD,04,Category Focus,Larceny,Thursday,12:00-17:59,21
YTD,04,Category Focus,Larceny,Thursday,18:00-23:59,23
YTD,04,Category Focus,Larceny,Tuesday,00:00-05:59,9
YTD,04,Category Focus,Larceny,Tuesday,06:00-11:59,30
YTD,04,Category Focus,Larceny,Tuesday,12:00-17:59,32
YTD,04,Category Focus,Larceny,Tuesday,18:00-23:59,26
YTD,04,Category Focus,Larceny,Wednesday,00:00-05:59,12
YTD,04,Category Focus,Larceny,Wednesday,06:00-11:59,12
YTD,04,Category Focus,Larceny,Wednesday,12:00-17:59,36
YTD,04,Category Focus,Larceny,Wednesday,18:00-23:59,25
YTD,05,All,All,Friday,00:00-05:59,174
YTD,05,All,All,Friday,06:00-11:59,176
YTD,05,All,All,Friday,12:00-17:59,313
YTD,05,All,All,Friday,18:00-23:59,266
YTD,05,All,All,Monday,00:00-05:59,143
YTD,05,All,All,Monday,06:00-11:59,181
YTD,05,All,All,Monday,12:00-17:59,244
YTD,05,All,All,Monday,18:00-23:59,243
YTD,05,All,All,Saturday,00:00-05:59,186
YTD,05,All,All,Saturday,06:00-11:59,158
YTD,05,All,All,Saturday,12:00-17:59,268
YTD,05,All,All,Saturday,18:00-23:59,273
YTD,05,All,All,Sunday,00:00-05:59,192
YTD,05,All,All,Sunday,06:00-11:59,157
YTD,05,All,All,Sunday,12:00-17:59,254
YTD,05,All,All,Sunday,18:00-23:59,279
YTD,05,All,All,Thursday,00:00-05:59,166
YTD,05,All,All,Thursday,06:00-11:59,168
YTD,05,All,All,Thursday,12:00-17:59,284
YTD,05,All,All,Thursday,18:00-23:59,270
YTD,05,All,All,Tuesday,00:00-05:59,134
YTD,05,All,All,Tuesday,06:00-11:59,174
YTD,05,All,All,Tuesday,12:00-17:59,282
YTD,05,All,All,Tuesday,18:00-23:59,221
YTD,05,All,All,Wednesday,00:00-05:59,173
YTD,05,All,All,Wednesday,06:00-11:59,198
YTD,05,All,All,Wednesday,12:00-17:59,312
YTD,05,All,All,Wednesday,18:00-23:59,300
YTD,05,Crime Type,AGGRAVATED ASSAULT,Friday,00:00-05:59,11
YTD,05,Crime Type,AGGRAVATED ASSAULT,Friday,06:00-11:59,7
YTD,05,Crime Type,AGGRAVATED ASSAULT,Friday,12:00-17:59,24
YTD,05,Crime Type,AGGRAVATED ASSAULT,Friday,18:00-23:59,26
YTD,05,Crime Type,AGGRAVATED ASSAULT,Monday,00:00-05:59,16
YTD,05,Crime Type,AGGRAVATED ASSAULT,Monday,06:00-11:59,13
YTD,05,Crime Type,AGGRAVATED ASSAULT,Monday,12:00-17:59,22
YTD,05,Crime Type,AGGRAVATED ASSAULT,Monday,18:00-23:59,19
YTD,05,Crime Type,AGGRAVATED ASSAULT,Saturday,00:00-05:59,20
YTD,05,Crime Type,AGGRAVATED ASSAULT,Saturday,06:00-11:59,14
YTD,05,Crime Type,AGGRAVATED ASSAULT,Saturday,12:00-17:59,21
YTD,05,Crime Type,AGGRAVATED ASSAULT,Saturday,18:00-23:59,31
YTD,05,Crime Type,AGGRAVATED ASSAULT,Sunday,00:00-05:59,17
YTD,05,Crime Type,AGGRAVATED ASSAULT,Sunday,06:00-11:59,15
YTD,05,Crime Type,AGGRAVATED ASSAULT,Sunday,12:00-17:59,30
YTD,05,Crime Type,AGGRAVATED ASSAULT,Sunday,18:00-23:59,35
YTD,05,Crime Type,AGGRAVATED ASSAULT,Thursday,00:00-05:59,16
YTD,05,Crime Type,AGGRAVATED ASSAULT,Thursday,06:00-11:59,11
YTD,05,Crime Type,AGGRAVATED ASSAULT,Thursday,12:00-17:59,13
YTD,05,Crime Type,AGGRAVATED ASSAULT,Thursday,18:00-23:59,34
YTD,05,Crime Type,AGGRAVATED ASSAULT,Tuesday,00:00-05:59,16
YTD,05,Crime Type,AGGRAVATED ASSAULT,Tuesday,06:00-11:59,14
YTD,05,Crime Type,AGGRAVATED ASSAULT,Tuesday,12:00-17:59,31
YTD,05,Crime Type,AGGRAVATED ASSAULT,Tuesday,18:00-23:59,24
YTD,05,Crime Type,AGGRAVATED ASSAULT,Wednesday,00:00-05:59,30
YTD,05,Crime Type,AGGRAVATED ASSAULT,Wednesday,06:00-11:59,14
YTD,05,Crime Type,AGGRAVATED ASSAULT,Wednesday,12:00-17:59,25
YTD,05,Crime Type,AGGRAVATED ASSAULT,Wednesday,18:00-23:59,35
YTD,05,Crime Type,ARSON,Friday,00:00-05:59,1
YTD,05,Crime Type,ARSON,Friday,18:00-23:59,1
YTD,05,Crime Type,ARSON,Monday,00:00-05:59,2
YTD,05,Crime Type,ARSON,Monday,06:00-11:59,1
YTD,05,Crime Type,ARSON,Monday,18:00-23:59,2
YTD,05,Crime Type,ARSON,Saturday,00:00-05:59,5
YTD,05,Crime Type,ARSON,Saturday,06:00-11:59,1
YTD,05,Crime Type,ARSON,Saturday,12:00-17:59,4
YTD,05,Crime Type,ARSON,Sunday,00:00-05:59,3
YTD,05,Crime Type,ARSON,Sunday,06:00-11:59,1
YTD,05,Crime Type,ARSON,Sunday,12:00-17:59,2
YTD,05,Crime Type,ARSON,Sunday,18:00-23:59,2
YTD,05,Crime Type,ARSON,Thursday,00:00-05:59,4
YTD,05,Crime Type,ARSON,Thursday,06:00-11:59,2
YTD,05,Crime Type,ARSON,Thursday,12:00-17:59,1
YTD,05,Crime Type,ARSON,Tuesday,00:00-05:59,2
