focus_rank,h3_cell,incident_count,latitude,longitude,mean_spike_z,neighborhood,police_precinct,nearest_intersection,dominant_offense,dominant_offense_count,dominant_offense_share,score
909,892ab2c7097ffff,62,42.4270931092421,-83.010392778092,0.7548822077861657,Mount Olivet,09,Algonac St & Greiner St,ASSAULT,11,0.1774193548387097,0.10220263161377309
910,892ab2c524fffff,88,42.3734389133223,-83.1179324957098,0.2872256538673466,Dexter-Linwood,10,Savery St & Chicago Blvd,ASSAULT,16,0.18181818181818182,0.10203379425233387
911,892ab2ce357ffff,87,42.3706974915394,-83.1741584971331,0.303541856288261,Barton-McFarland,02,Ward St & Elmira St,ASSAULT,16,0.1839080459770115,0.1019486274056303
912,892ab2c0b47ffff,44,42.4102491029276,-83.1239778372366,1.071581846753717,Martin Park,12,Baylis St & Puritan St,ASSAULT,15,0.3409090909090909,0.10193201402381179
913,892ab2c40d7ffff,50,42.3756581287593,-82.9952952834991,0.9642376266899785,West End,07,McClellan St & Laura St,ASSAULT,10,0.2,0.10192468380089767
914,892ab2ce853ffff,72,42.338015163567,-83.1376559926789,0.5708788653552287,Claytown,04,McGraw St & Chopin St,ASSAULT,12,0.16666666666666666,0.10191079406832437
915,892ab2c0a7bffff,72,42.4243600058533,-83.1454688575771,0.5700628270670015,Bagley,12,Curtis St & Prairie St,ASSAULT,13,0.18055555555555555,0.10186602028390848
916,892ab2ce467ffff,64,42.39918739254085,-83.1500453637708,0.7127640708818923,Chalfonte,10,Greenlawn St & Eaton St,ASSAULT,15,0.234375,0.10185250918579727
917,892ab2c0a3bffff,29,42.4227337833236,-83.1331093154573,1.337501636712685,University District,12,Curtis St & Wildemere St,LARCENY,9,0.3103448275862069,0.10181642175812335
918,892ab2cc2dbffff,91,42.3519298453192,-83.2453815385897,0.22859348627536538,Warrendale,06,Pierson St & Belton Ave,ASSAULT,18,0.1978021978021978,0.10175798437623679
919,892ab2ce84fffff,97,42.3312007433605,-83.1411336848418,0.12134937958339362,Claytown,04,Michigan Ave & Lumley St,FRAUD,30,0.30927835051546393,0.1017561470996578
920,892ab2cf4d3ffff,71,42.4298541629442,-83.2288701222653,0.5839007853635751,O'Hair Park,08,Stahelin Ave & W 7 Mile Rd,WEAPONS OFFENSES,16,0.22535211267605634,0.10164487897405292
921,892ab2d591bffff,46,42.449227924312,-82.9537377337698,1.0305924190163898,Regent Park,09,Boulder St & Carlisle St,DAMAGE TO PROPERTY,11,0.2391304347826087,0.10164382077445193
922,892ab2ce323ffff,81,42.3588137240704,-83.1629980120616,0.4033649222701483,Barton-McFarland,02,Joy Rd & Mendota St,LARCENY,16,0.19753086419753085,0.10154329251677494
923,892ab2cf08fffff,83,42.4025882107892,-83.2314478382392,0.36705286060484854,Rosedale Park,08,Keeler St & W Outer Dr,BURGLARY,13,0.1566265060240964,0.1015117335248567
924,892ab2cf42bffff,35,42.409992930005,-83.2251760208003,1.2236820136768367,North Rosedale Park,08,Florence St & Greenview Ave,ASSAULT,8,0.22857142857142856,0.10145380392081421
925,892ab2c8da3ffff,55,42.4115415405137,-83.2768674388433,0.8651111057791369,Riverdale,08,Telegraph Rd & Dehner St,ASSAULT,10,0.18181818181818182,0.10138784405196613
926,892ab2cf6b7ffff,76,42.4149923238311,-83.2399990212594,0.48930423341259993,Holcomb Community,08,W McNichols Rd & Vaughan St,ASSAULT,15,0.19736842105263158,0.1013565862069797
927,892ab2c7533ffff,73,42.4190632937994,-82.9876859173545,0.5414177777068534,Eden Gardens,09,Park Dr & August St,LARCENY,12,0.1643835616438356,0.10127473708786604
928,892ab2cf01bffff,72,42.4006610359168,-83.2384822268464,0.5587651878619797,Brightmoor,08,Fenkell St & Evergreen Rd,ASSAULT,15,0.20833333333333334,0.10124614978337965
929,892ab2ce63bffff,89,42.3999820845338,-83.1735880146265,0.2546988122587691,Bethune Community,02,Chalfonte St & Ward St,ASSAULT,14,0.15730337078651685,0.10122952775417701
930,892ab2ce28fffff,47,42.3880145869345,-83.1785233448125,1.004663625905549,Grand River-I96,02,Schoolcraft St & Schaefer Hwy,ASSAULT,10,0.2127659574468085,0.10120157111455519
931,892ab2cc46bffff,55,42.3565279866251,-83.2093043110256,0.8613429280603573,Garden View,06,Van Buren Ave & Grandmont Ave,ASSAULT,13,0.23636363636363636,0.10118109446771818
932,892ab2c6067ffff,57,42.401949467784,-82.946782649049,0.8255900453850105,Morningside,05,Frankfort St & Somerset Ave,ASSAULT,13,0.22807017543859648,0.10118021609447586
933,892ab2c1bb3ffff,75,42.4237200602627,-83.1824227222987,0.503755412738957,Winship,12,Tracey St & Curtis St,ASSAULT,19,0.25333333333333335,0.10116909065441629
934,892ab2c5e07ffff,74,42.3386415663668,-83.064409434796,0.5206480848398782,Midtown,03,Grand River Ave & 5th St,LARCENY,22,0.2972972972972973,0.10111555311916451
935,892ab2ca977ffff,75,42.4293758505907,-83.2485400503901,0.5016711239818397,Evergreen Lahser 7/8,08,Pierson St & W 7 Mile Rd,WEAPONS OFFENSES,14,0.18666666666666668,0.1010547314425779
936,892ab2cf283ffff,49,42.4020856564424,-83.2593773009611,0.9656665807568046,Brightmoor,08,Rockdale St & Keeler St,LARCENY,8,0.16326530612244897,0.10102269443744705
937,892ab2cc2afffff,62,42.3359585605479,-83.2290323735145,0.7325773285018716,Warrendale,06,Grandville Ave & Paul Dr,ASSAULT,12,0.1935483870967742,0.1009788240168687
938,892ab2ceaa3ffff,41,42.3300210928404,-83.1474912281066,1.1066034997646446,Claytown,04,Michigan Ave & Trenton St,ASSAULT,9,0.21951219512195122,0.10091237967253473
939,892ab2cc637ffff,90,42.3542854466176,-83.2187678614587,0.22987792135211385,Warrendale,06,Constance St & Rosemont Ave,ASSAULT,28,0.3111111111111111,0.10084806565187374
940,892ab2c7637ffff,32,42.4301864063087,-83.0336084986106,1.2646235026823625,Grant,11,E Robinwood St & Sherwood St,ASSAULT,9,0.28125,0.10075897474647973
941,892ab2c4647ffff,20,42.3834725297108,-83.0216116875329,1.478296323894969,Gratiot Town/Kettering,07,Lambert St & Townsend St,ASSAULT,5,0.25,0.10071791096588485
942,892ab2c44dbffff,75,42.3972078902231,-82.9898647112328,0.4946419858576303,Ravendale,09,Harper Ave & Conner St,ASSAULT,20,0.26666666666666666,0.10066906189797045
943,892ab2c405bffff,38,42.3703916959217,-83.00880005953874,1.1554780736072126,Gratiot-Grand,07,Ruedisale Ct & Van Dyke St,DAMAGE TO PROPERTY,8,0.21052631578947367,0.10065281712155719
944,892ab2cc5cbffff,62,42.3536469751154,-83.1870216561146,0.7254367454393473,Joy-Schaefer,02,Belton St & Hubbell St,ASSAULT,17,0.27419354838709675,0.10058703979392528
945,892ab2cc667ffff,54,42.3522029664229,-83.2320812794522,0.866234123689277,Warrendale,06,Westwood & Belton Ave,AGGRAVATED ASSAULT,9,0.16666666666666666,0.10046906881005602
946,892ab2c701bffff,22,42.4236115317791,-83.0267437718326,1.437764139588007,Grant,11,Cliff St & Buhr St,ASSAULT,4,0.18181818181818182,0.10045480541041399
947,892ab2cf6c7ffff,57,42.4195844063067,-83.2581476441754,0.8108398634179753,Old Redford,08,Cooley St & Willmarth Ave,ASSAULT,14,0.24561403508771928,0.10037091403473819
948,892ab2c53abffff,46,42.3542431497916,-83.0799474746896,1.006475938850988,Woodbridge,03,Merrick St & Trumbull St,LARCENY,16,0.34782608695652173,0.10032061560212917
949,892ab2cf52fffff,54,42.3916684235956,-83.2035673796722,0.8626608044999095,Greenfield-Grand River,08,Prevost St & Acacia St,ASSAULT,12,0.2222222222222222,0.10027301057928176
950,892ab2c6e2fffff,20,42.3617851969926,-82.9320382245214,1.469596055914875,Jefferson Chalmers,05,Scripps St & Ashland St,LARCENY,7,0.35,0.1002405511060339
951,892ab2d5b4bffff,46,42.4454801720559,-82.9977151078946,1.0049774256600386,Conner Creek,09,Bringard Dr & Barlow St,DAMAGE TO PROPERTY,8,0.17391304347826086,0.10023839629021221
952,892ab2c5cc3ffff,57,42.35039364005,-83.0392857715985,0.8083043898277792,Eastern Market,07,Wilkins St & Orleans St,LARCENY,22,0.38596491228070173,0.1002317995476395
953,892ab2c63c3ffff,76,42.3982163831253,-82.956775559947,0.46859024834460417,Chandler Park-Chalmers,05,Frankfort St & Manistique St,ASSAULT,23,0.3026315789473684,0.10022006661567093
954,892ab2cf023ffff,32,42.3911728051057,-83.2321824904423,1.2534625986456043,Westwood Park,08,Westwood St & Acacia St,LARCENY,7,0.21875,0.10014660652989299
955,892ab2ce9a7ffff,56,42.3112609003841,-83.0926092198056,0.8243075897435415,Delray,04,W Fort St & Lansing St,FRAUD,13,0.23214285714285715,0.10012945911130233
956,892ab2c0acbffff,75,42.4352050588187,-83.142685263713,0.48399267511349203,Bagley,12,Santa Rosa Dr & W Outer Dr,ASSAULT,13,0.17333333333333334,0.10008476340326176
957,892ab2c1a43ffff,83,42.4406058132181,-83.2259087405984,0.34102488738368947,O'Hair Park,08,Trojan St & Greenview Ave,DAMAGE TO PROPERTY,18,0.21686746987951808,0.10008364996726006
958,892ab2cf3cbffff,47,42.3859148678932,-83.2550670744802,0.9826014051565213,Brightmoor,06,Schoolcraft St & Greydale St,LARCENY,10,0.2127659574468085,0.09999107752644357
959,892ab2cf613ffff,90,42.4180676185794,-83.2540196367416,0.21240291336007305,Holcomb Community,08,Orchard St & Bentler St,ASSAULT,22,0.24444444444444444,0.09988925985588436
960,892ab2c52d7ffff,59,42.3825158991134,-83.1039359555964,0.765849721162628,Dexter-Linwood,10,14th St & Collingwood St,ASSAULT,15,0.2542372881355932,0.09986321254425343
961,892ab2cea97ffff,44,42.3377074861907,-83.1461626484995,1.0332510870477212,Claytown,04,Kirkwood St & Elmer St,AGGRAVATED ASSAULT,6,0.13636363636363635,0.09982891028917981
962,892ab2c6223ffff,70,42.3987881943132,-82.9674936563428,0.5677417962826926,Chandler Park,05,Chandler Park Dr & Lakeview St,ASSAULT,17,0.24285714285714285,0.09977788737213492
963,892ab2c0d6fffff,57,42.4253474865776,-83.0825344665267,0.7982237983735667,Northeast Central District,11,Marx St & E Nevada St,ASSAULT,14,0.24561403508771928,0.09967870512171981
964,892ab2cf693ffff,74,42.4242679356124,-83.2482302822356,0.49421600060141097,Holcomb Community,08,Pickford St & Braile St,ASSAULT,13,0.17567567567567569,0.099665297097567
965,892ab2cf667ffff,33,42.4057086214033,-83.2607251754573,1.2266229808004465,Brightmoor,08,Dacosta St & Pilgrim St,AGGRAVATED ASSAULT,7,0.21212121212121213,0.09965438241305802
966,892ab2c5c17ffff,67,42.3431119847178,-83.0335819694132,0.6182664364570858,Lafayette Park,07,Chateaufort Pl & Orleans St,LARCENY,18,0.26865671641791045,0.09960885943856307
967,892ab2ce8a3ffff,90,42.3311581828078,-83.1155268312082,0.20691010101759244,Chadsey Condon,04,Wesson St & Michigan Ave,LARCENY,21,0.23333333333333334,0.0995878842964196
968,892ab2c1bd7ffff,73,42.4305257175031,-83.1949569468217,0.5095372302196143,San Bernardo,12,Coyle St & W 7 Mile Rd,ASSAULT,12,0.1643835616438356,0.09952553882003111
969,892ab2c614bffff,64,42.3947265468081,-82.9376029035271,0.6694267227228355,Morningside,05,Buckingham Ave & Bremen St,DAMAGE TO PROPERTY,13,0.203125,0.09947470766395314
970,892ab2c43d3ffff,80,42.3574956705289,-83.0074514007219,0.3831979714465311,Islandview,07,Kercheval St & E Grand Blvd,RUNAWAY,26,0.325,0.09945639503837393
971,892ab2ce37bffff,86,42.3635913611916,-83.1776445025633,0.2752453708032574,We Care Community,02,Westfield St & Schaefer Hwy,ASSAULT,27,0.313953488372093,0.09941568464040688
972,892ab2cf09bffff,63,42.4064221248198,-83.2325136833609,0.6859488096721185,North Rosedale Park,08,Grand River Ave & W Outer Dr,LARCENY,16,0.25396825396825395,0.0994008371370678
973,892ab2c0a63ffff,75,42.4208659286759,-83.1420889377796,0.4711975190352152,Bagley,12,Santa Clara St & Livernois Ave,ASSAULT,15,0.2,0.09938272825603733
974,892ab2cf577ffff,64,42.3964867030206,-83.2087307962607,0.6671408877148561,Grand River-St Marys,08,Grand River Ave & Woodmont Ave,DAMAGE TO PROPERTY,12,0.1875,0.09934929016169367
975,892ab2ce327ffff,73,42.3589136746664,-83.1596295313742,0.5059055923591743,Barton-McFarland,02,Dawes St & Joy Rd,ASSAULT,22,0.3013698630136986,0.099326280803605
976,892ab2cc623ffff,90,42.3523432369236,-83.2235576724918,0.20209731484343402,Warrendale,06,Belton St & Brace St,ASSAULT,25,0.2777777777777778,0.09932381990911046
977,892ab2c71d7ffff,57,42.4126377490584,-83.0028609682351,0.7898226639835424,Gratiot-Findlay,09,Christy St & Elmo St,ASSAULT,13,0.22807017543859648,0.09921775790214143
978,892ab2cec5bffff,41,42.3573893458374,-83.1306330400976,1.0755557071781754,Midwest,10,Spokane St & Northfield St,ASSAULT,10,0.24390243902439024,0.09920887238383186
979,892ab2c53dbffff,62,42.36659258751,-83.0919176568355,0.7000041640683283,Virginia Park Community,10,Churchill St & W Bethune St,DAMAGE TO PROPERTY,16,0.25806451612903225,0.09919162375539695
980,892ab2c442fffff,82,42.377743211354,-82.981718935991,0.34159730035269803,West End,05,Fairview St & Mack Ave,ASSAULT,20,0.24390243902439024,0.09913466454123457
981,892ab2ce5cfffff,101,42.3958128909159,-83.1306577807963,-0.05934437295900929,Oakman Blvd Community,10,Doris St & Wildemere St,BURGLARY,21,0.2079207920792079,0.09901960784313726
982,892ab2c7577ffff,68,42.41806298645285,-82.99557994200009,0.5896136402423773,LaSalle College Park,09,Bradford St & College St,ASSAULT,23,0.3382352941176471,0.09901715119384219
983,892ab2c0c6fffff,69,42.4421664076184,-83.101611368852,0.5715079222486792,Nolan,11,John R St & W Remington Ave,SEX OFFENSES,9,0.13043478260869565,0.09900413222546747
984,892ab2cf11bffff,76,42.3843403661188,-83.2197429129736,0.4449309621116817,Schoolcraft Southfield,06,Rosemont Ave & W Davison St,ASSAULT,22,0.2894736842105263,0.09892194642142382
985,892ab2ce183ffff,73,42.3766405384219,-83.1280278742601,0.49843789398614075,Nardin Park,10,Petoskey Ave & Burlingame St,LARCENY,14,0.1917808219178082,0.09891654866007603
986,892ab2cc553ffff,36,42.3510934873472,-83.1881088943726,1.1595483493543342,Fiskhorn,02,Marlowe St & Tireman Ave,AGGRAVATED ASSAULT,11,0.3055555555555556,0.09891535768295581
987,892ab2cc08bffff,39,42.3507567608824,-83.2048509796063,1.1054511099111435,Warren Ave Community,06,Tireman St & Saint Marys St,ASSAULT,6,0.15384615384615385,0.09888836688582203
988,892ab2c75dbffff,64,42.434583651188,-82.9997544816522,0.6583158951741217,Pulaski,09,Bradford St & E 7 Mile Rd,ASSAULT,12,0.1875,0.09886508700702426
989,892ab2c70a3ffff,60,42.4197461231696,-83.0118696119344,0.7292686457699941,LaSalle College Park,09,Canonbury St & E McNichols Rd,ASSAULT,12,0.2,0.09883650134952077
990,892ab2c62b7ffff,53,42.4073248439964,-82.9573993856088,0.8541175885958018,Outer Drive-Hayes,09,Beaconsfield St & Harper Ave,LARCENY,12,0.22641509433962265,0.09882387557955577
991,892ab21b673ffff,32,42.2930005529445,-83.1252204477474,1.2279394373220742,Delray,04,S Sire St & S Fortune St,STOLEN PROPERTY,7,0.21875,0.09874622061761654
992,892ab2c1dabffff,23,42.4435730829956,-83.1476078152627,1.3885440094877464,Garden Homes,12,San Juan Dr & Norfolk St,AGGRAVATED ASSAULT,4,0.17391304347826086,0.09873462392284836
993,892ab2c70b7ffff,59,42.4199125468633,-83.0064514265262,0.7450801157665379,LaSalle College Park,09,E McNichols Rd & Albion St,LARCENY,14,0.23728813559322035,0.09872364121797686
994,892ab2cc48bffff,76,42.3702614635806,-83.1952606870989,0.4396566854397708,Plymouth-Hubbell,02,Whitcomb St & Elmira St,ASSAULT,14,0.18421052631578946,0.09863256131527778
995,892ab2ce877ffff,62,42.327797970376395,-83.1308254931587,0.6879242729092063,Claytown,04,Parkwood St & Freer St,ASSAULT,15,0.24193548387096775,0.09852883323400993
996,892ab2cf62bffff,57,42.4057225182904,-83.2570376053713,0.7765890438369113,Brightmoor,08,Lahser Rd & Pilgrim St,ASSAULT,16,0.2807017543859649,0.09849166543315427
997,892ab2cf48bffff,56,42.4248266763879,-83.2226936485947,0.7943384368715153,Evergreen-Outer Drive,08,Pickford St & Glastonbury Rd,AGGRAVATED ASSAULT,9,0.16071428571428573,0.09848513382757841
998,892ab2cc42bffff,51,42.3557902880991,-83.1957759082092,0.8836459432789088,Fiskhorn,02,Prest St & Mackenzie St,ASSAULT,15,0.29411764705882354,0.09848323116099303
999,892ab2cf483ffff,57,42.4249020384862,-83.2202853597597,0.7764215837740464,Evergreen-Outer Drive,08,Pickford St & Ashton Ave,ASSAULT,21,0.3684210526315789,0.09848247735845096
1000,892ab2c660bffff,92,42.4271623011718,-82.9652598721674,0.1506414576743597,Mapleridge,09,Hayes St & Troester St,DAMAGE TO PROPERTY,19,0.20652173913043478,0.09846136236144279
1001,892ab2c5207ffff,71,42.372521267787,-83.1039966020434,0.5249987140996732,Virginia Park Community,10,Hazelwood St & La Salle Blvd,ASSAULT,14,0.19718309859154928,0.09841308375259546
1002,892ab2cf003ffff,60,42.3980113505665,-83.2373069506992,0.7214305783179268,Brightmoor,08,Evergreen Rd & W Outer Dr,ASSAULT,11,0.18333333333333332,0.09840644806966986
1003,892ab2c5e97ffff,58,42.3465076156551,-83.0546367820963,0.756702662940747,Brush Park,03,Watson St & John R St,LARCENY,32,0.5517241379310345,0.09838094637145967
1004,892ab2c5383ffff,16,42.3623680639626,-83.0792229312479,1.5068804660525883,Elijah McCoy,03,S M 10 Service Drive & Elijah Mccoy Dr,DAMAGE TO PROPERTY,4,0.25,0.09836467588006043
1005,892ab2c5c2fffff,48,42.333277925389,-83.0341726937815,0.9343465421876106,Rivertown,07,E Jefferson Ave & Rivard St,LARCENY,15,0.3125,0.09832385760093487
1006,892ab2c6603ffff,77,42.4272155762042,-82.9627958995486,0.4157265487712319,Mapleridge,09,Brock St & Troester St,AGGRAVATED ASSAULT,17,0.22077922077922077,0.09829997245679203
1007,892ab2c46abffff,65,42.3811279567879,-83.0075452251363,0.6290502844589392,Gratiot Woods,07,Burns St & Moffat St,ASSAULT,15,0.23076923076923078,0.09823975531016024
1008,892ab2cf407ffff,39,42.4154821358758,-83.2228120358993,1.0932216839395543,Evergreen-Outer Drive,08,Glastonbury Rd & W McNichols Rd,ASSAULT,7,0.1794871794871795,0.09821737179909457
1009,892ab2ce3c7ffff,63,42.3732145663048,-83.1693583942327,0.6641411181515889,Pride Area Community,02,Plymouth Rd & Iris St,ASSAULT,14,0.2222222222222222,0.09820430887015338
1010,892ab2c1aabffff,90,42.4374240104359,-83.2097913005522,0.18140259019455304,Greenfield,08,Asbury Park & Saint Martins Ave,DAMAGE TO PROPERTY,19,0.2111111111111111,0.09818835708421284
1011,892ab2cf0c7ffff,70,42.4024952389278,-83.2385605668594,0.5383858310085371,Brightmoor,08,Keeler St & Vaughan St,STOLEN VEHICLE,14,0.2,0.09816720601138575
1012,892ab2c521bffff,30,42.3766053196953,-83.1079154861368,1.2531112991237705,Boston Edison,10,Chicago Blvd & Linwood St,LARCENY,8,0.26666666666666666,0.09816654737418654
1013,892ab2cc2a7ffff,96,42.3360302007423,-83.2240781643927,0.07152600623006815,Warrendale,06,Brace St & Paul Dr,ASSAULT,38,0.3958333333333333,0.09804208299433764
1014,892ab2c1bc7ffff,66,42.4269054184302,-83.1972807557497,0.6049493628300341,Winship,12,Margareta St & Whitcomb St,ASSAULT,17,0.25757575757575757,0.0978977959489576
1015,892ab2cc6cfffff,96,42.3647797470597,-83.2336043483936,0.06820844568870535,Franklin Park,06,W Chicago St & Plainview Ave,ASSAULT,22,0.22916666666666666,0.09786005753963954
1016,892ab2c642fffff,76,42.4197868265035,-82.9288912696487,0.4250087064695157,Cornerstone Village,05,Chester St & University Pl,ASSAULT,17,0.2236842105263158,0.09782886685387279
1017,892ab2c1b57ffff,89,42.4248941784565,-83.202470194719,0.19243502611401544,College Park,08,Curtis St & Winthrop St,ASSAULT,24,0.2696629213483146,0.0978132844504244
1018,892ab2c08b3ffff,67,42.4326074287385,-83.0915419189279,0.5802266999343889,Nolan,11,Cardoni St & E 7 Mile Rd,ASSAULT,13,0.19402985074626866,0.0975217233484118
1019,892ab2ce813ffff,59,42.3360281533571,-83.1243358486755,0.7230358091990821,Claytown,04,Horatio St & Livernois Ave,LARCENY,9,0.15254237288135594,0.09751413053191195
1020,892ab2cc62fffff,88,42.350481050899,-83.2259264464247,0.20430177051215928,Warrendale,06,Artesian St & Tireman St,ASSAULT,19,0.2159090909090909,0.09748398803633025
1021,892ab2ca94bffff,45,42.4363338045925,-83.2611120885154,0.9725126692209494,Berg-Lahser,08,Pembroke Ave & Houghton St,AGGRAVATED ASSAULT,11,0.24444444444444444,0.09747675192142718
1022,892ab2c7687ffff,65,42.4410808720366,-83.033067179934,0.614838892041714,Sherwood,11,E Outer Dr & Concord St,DAMAGE TO PROPERTY,15,0.23076923076923078,0.09746001515639774
