focus_rank,h3_cell,incident_count,latitude,longitude,mean_spike_z,neighborhood,police_precinct,nearest_intersection,dominant_offense,dominant_offense_count,dominant_offense_share,score
150,892ab2c53b7ffff,183,42.3546909528293,-83.0712814295488,0.7725795232730233,Wayne State,03,Anthony Wayne Dr & 3rd St,LARCENY,39,0.21311475409836064,0.19118738853778935
151,892ab2c6627ffff,209,42.4169266317811,-82.9554879878915,0.5316186476878133,Outer Drive-Hayes,09,Wayburn St & Courville St,ASSAULT,47,0.22488038277511962,0.1910678079278751
152,892ab2c5103ffff,166,42.36068373192185,-83.05492319228219,0.9259510248332482,Medical Center,03,E Warren Ave & S I 75 Service Drive,ASSAULT,35,0.21084337349397592,0.19094042824509633
153,892ab2c534bffff,201,42.3593525706436,-83.1025646264425,0.6027532451354963,NW Goldberg,03,W Grand Blvd & Lawton St,ASSAULT,42,0.208955223880597,0.19087067261113716
154,892ab2c1977ffff,207,42.418588584036485,-83.1691476800448,0.5346215364670868,Schulze,12,Santa Maria St & Manor St,ASSAULT,74,0.357487922705314,0.18986873634341406
155,892ab2c522fffff,58,42.3633102510717,-83.1026801791687,1.9065835691278514,Wildemere Park,10,Columbus St & Lawton St,ASSAULT,12,0.20689655172413793,0.1898594321009535
156,892ab2c516fffff,215,42.3510898726668,-83.0641852712122,0.4598595193236892,Midtown,03,Cass Ave & W Willis St,LARCENY,59,0.2744186046511628,0.18978369654974003
157,892ab2c7423ffff,198,42.43428372316813,-83.0092366581504,0.6160201966311869,Mount Olivet,09,E 7 Mile Rd & Algonac St,ASSAULT,55,0.2777777777777778,0.18975370480231213
158,892ab2c4037ffff,200,42.3588179546498,-82.984583295929,0.596775432300233,East Village,07,E Jefferson Ave & McClellan St,ASSAULT,52,0.26,0.1896893292503672
159,892ab2c6217ffff,204,42.4079054349157,-82.9669807326354,0.5562740179726375,Outer Drive-Hayes,09,Chalmers St & Maiden St,SEX OFFENSES,47,0.23039215686274508,0.18940407459644085
160,892ab2ce4d7ffff,231,42.4171392866036,-83.14514825487474,0.30594379339038713,Fitzgerald/Marygrove,12,San Juan Dr & W McNichols Rd,LARCENY,77,0.3333333333333333,0.18927198953044289
161,892ab2c09d3ffff,133,42.4251221714166,-83.0861939173205,1.2078212094341032,Hawthorne Park,11,Orleans St & E Nevada St,ASSAULT,35,0.2631578947368421,0.18922799629202944
162,892ab2c5143ffff,145,42.3621383054182,-83.06738283057375,1.0946455511846667,Cultural Center,03,E Palmer St & Woodward Ave,DAMAGE TO PROPERTY,30,0.20689655172413793,0.18902010864836297
163,892ab2c09a7ffff,15,42.4100546351314,-83.0697041225235,2.290431973819427,Campau/Banglatown,11,Lawley St & Mackay St,BURGLARY,4,0.26666666666666666,0.1889165095990687
164,892ab2c60dbffff,114,42.4200419351435,-82.9490112881277,1.3744815639675887,Yorkshire Woods,09,Nottingham Rd & Grayton St,ASSAULT,21,0.18421052631578946,0.18858210427339825
165,892ab2c620bffff,191,42.4073962988235,-82.9785003908256,0.6615589824357518,Wade,09,Park Dr & Longview St,ASSAULT,55,0.2879581151832461,0.18828181685507545
166,892ab2c527bffff,204,42.37015957772764,-83.11761471881249,0.538270314939026,Petoskey-Otsego,10,Dexter Ave & Joy Rd,FRAUD,55,0.2696078431372549,0.18800357580736068
167,892ab2cc437ffff,113,42.3559364769577,-83.1894704550177,1.3756766074826143,Fiskhorn,02,Mackenzie St & Lauder St,ASSAULT,31,0.2743362831858407,0.18795873371489413
168,892ab2c626fffff,71,42.3994899939403,-82.9821529906713,1.7565677562896085,Ravendale,09,Harper Ave & Norcross St,SEX OFFENSES,29,0.4084507042253521,0.18750210017862906
169,892ab2c5e53ffff,171,42.3436575532344,-83.0767816042015,0.8325676163362691,Woodbridge,03,Grand River Ave & Avery St,ASSAULT,37,0.21637426900584794,0.18725784287130198
170,892ab2c463bffff,187,42.3791965755129,-83.0140688496528,0.6851916172569208,Gratiot-Grand,07,Gratiot Ave & Parker St,ASSAULT,38,0.20320855614973263,0.18725485783674198
171,892ab2c5ecfffff,135,42.34537185285316,-83.0710393301703,1.1639944767927362,Jeffries,03,Miracles Blvd & Selden St,ASSAULT,30,0.2222222222222222,0.18725140208219687
172,892ab2c0ca7ffff,183,42.4470956827514,-83.0790821427615,0.7213852104323263,Butler,11,Fleming St & E 8 Mile Rd,FRAUD,47,0.2568306010928962,0.1872050093012882
173,892ab2cf337ffff,152,42.37188123031788,-83.23877308021191,1.0054595642276942,Weatherby,06,Plymouth Rd & Heyden St,ASSAULT,41,0.26973684210526316,0.18709670329140748
174,892ab2ce6c7ffff,158,42.4094078672851,-83.177294429637,0.9501196103787998,Harmony Village,12,Puritan St & Snowden St,ASSAULT,34,0.21518987341772153,0.1870898310447636
175,892ab2cc28fffff,192,42.34317392863,-83.232918364425,0.6286367783685141,Warrendale,06,Auburn St & W Warren Ave,SEX OFFENSES,67,0.3489583333333333,0.18643714793018162
176,892ab2cf6a3ffff,80,42.41322615473,-83.2445924537635,1.6597255628322904,McNichols Evergreen,08,Grove St & Fielding St,DAMAGE TO PROPERTY,15,0.1875,0.1864157872165534
177,892ab2c0a0fffff,59,42.4245046287608,-83.1356344850369,1.852888485222905,University District,12,Curtis St & Fairfield St,LARCENY,15,0.2542372881355932,0.1863988515492068
178,892ab2c1a67ffff,196,42.4300292951212,-83.21942190336443,0.5795858546379672,Evergreen-Outer Drive,08,Fenmore St & W 7 Mile Rd,WEAPONS OFFENSES,33,0.1683673469387755,0.18548683134184601
179,892ab2ce673ffff,169,42.4020365627874,-83.1812382609247,0.8236903411732828,Bethune Community,02,Fenkell St & Lesure St,FRAUD,61,0.3609467455621302,0.18513461945073553
180,892ab2c5ea3ffff,219,42.3381962993625,-83.05442812034902,0.3613164158724213,Downtown,03,Columbia St & Park Ave,LARCENY,94,0.4292237442922374,0.18498340878389702
181,892ab2c0803ffff,106,42.4322646898778,-83.10237505711635,1.3979818914831013,Penrose,12,John R St & E 7 Mile Rd,SEX OFFENSES,15,0.14150943396226415,0.18467952362498732
182,892ab2ce383ffff,157,42.3735129829966,-83.1585663314181,0.9261711285534087,Barton-McFarland,02,Plymouth Rd & Wyoming St,FRAUD,36,0.22929936305732485,0.18451055859614723
183,892ab2ce0b7ffff,202,42.38650924918952,-83.1393947620837,0.5099513979605407,Oakman Blvd Community,10,Livernois Ave & Waverly,ASSAULT,30,0.1485148514851485,0.18436799708024962
184,892ab2c60cbffff,190,42.416618823273,-82.9515420713541,0.6200507848613838,Yorkshire Woods,09,Whittier St & Greensboro St,ASSAULT,39,0.20526315789473684,0.18433658315964657
185,892ab2c5c1bffff,161,42.3462584472492,-83.0392059352133,0.8864561278845284,Eastern Market,07,Market St & Winder St,LARCENY,87,0.5403726708074534,0.18428647865581677
186,892ab2c430fffff,129,42.3443211693378,-83.0080322789941,1.165228118691563,Rivertown,07,Wight St & Iron St,LARCENY,51,0.3953488372093023,0.18304937218097728
187,892ab2c0a67ffff,59,42.4190269779581,-83.13978623963959,1.7962064800122552,University District,12,Livernois Ave & Santa Maria St,ASSAULT,18,0.3050847457627119,0.18198958754879818
188,892ab2cf12bffff,178,42.3722632304321,-83.2167737009779,0.6998112969272586,Southfield Plymouth,06,Plymouth Rd & Archdale St,ASSAULT,32,0.1797752808988764,0.18194512378677724
189,892ab2cc2c7ffff,197,42.34676369900487,-83.23913907503454,0.5243302740804001,Warrendale,06,Sawyer St & Stout St,ASSAULT,48,0.2436548223350254,0.18190486055897417
190,892ab2ce80fffff,214,42.33114958169256,-83.128868493979,0.3676418139674758,Claytown,04,Braden St & Michigan Ave,FRAUD,77,0.3598130841121495,0.18189379635371739
191,892ab2c0e27ffff,145,42.4393441193641,-83.1171312167726,1.0026892356199781,State Fair,12,W State Fair St & Ralston St,ASSAULT,40,0.27586206896551724,0.18186687420785985
192,892ab2c5133ffff,147,42.356804502036255,-83.05097964856536,0.9817202914276516,Forest Park,07,N I 75 Service Drive & E Canfield St,ASSAULT,36,0.24489795918367346,0.1816683755922596
193,892ab2ce57bffff,193,42.38805157221546,-83.13536484524876,0.5476355987610657,Russell Woods,10,Petoskey Ave & W Davison St,ASSAULT,53,0.27461139896373055,0.18085244025333927
194,892ab2c646bffff,209,42.4239810971235,-82.94266454126125,0.3905467389561122,Moross-Morang,09,Balfour Rd & Casino St,ASSAULT,47,0.22488038277511962,0.18009389678397736
195,892ab2c7237ffff,162,42.4106734922141,-83.044677925138,0.8197295761173898,Buffalo Charles,11,Caldwell Ave & Emerald Springs Cir,ASSAULT,45,0.2777777777777778,0.17981218692882658
196,892ab2cedbbffff,67,42.3382910245191,-83.0885019612931,1.6925552649132538,Core City,03,Humboldt St & Magnolia St,ASSAULT,19,0.2835820895522388,0.17965727192088127
197,892ab2c0c27ffff,201,42.4424237844939,-83.0855414092107,0.4581040209557949,Nolan,11,Orleans St & E State Fair St,FRAUD,73,0.36318407960199006,0.17961848394045898
198,892ab2ce6cfffff,193,42.4093718386604,-83.1794650498747,0.5283961214895481,Harmony Village,02,Puritan St & Schaefer Hwy,ASSAULT,27,0.13989637305699482,0.17935581122257865
199,892ab2c5e2fffff,157,42.3297749143675,-83.0636932195099,0.8596486396562649,Corktown,03,Bagley St & 8th St,LARCENY,71,0.45222929936305734,0.17933580843652075
200,892ab2c5ddbffff,155,42.3374147416011,-83.0245680178596,0.8773204911833219,Elmwood Park,07,Dubois St & E Jefferson Ave,LARCENY,35,0.22580645161290322,0.17927782791132568
201,892ab2cab07ffff,160,42.4290709757743,-83.2726955002077,0.8295239457853812,Seven Mile-Rouge,08,Shiawassee Dr & W 7 Mile Rd,ASSAULT,40,0.25,0.17914142114584175
202,892ab2c66b3ffff,168,42.4282926639482,-82.9496654893511,0.7548645547086289,Moross-Morang,09,Casino St & Lansdowne St,RUNAWAY,36,0.21428571428571427,0.17906436458105102
203,892ab2c44c7ffff,109,42.3929511302013,-82.9832051697187,1.2943104747443024,Conner Creek Industrial,05,Chandler Park Dr & Shoemaker St,LARCENY,25,0.22935779816513763,0.1787639746307947
204,892ab2c74a3ffff,30,42.44019676919003,-83.00122632319129,2.0172003879530367,Pulaski,09,Annott St & Manning St,AGGRAVATED ASSAULT,4,0.13333333333333333,0.17840695089174924
205,892ab2ca963ffff,180,42.4292373916499,-83.2534029514986,0.635616246179638,Holcomb Community,08,W 7 Mile Rd & Bentler St,ASSAULT,31,0.17222222222222222,0.1783840885988774
206,892ab2c0bcfffff,45,42.41667854872,-83.1218601340487,1.8736972937016743,Martin Park,12,Hill Ave & Log Cabin St,ASSAULT,9,0.2,0.17798890475141954
207,892ab2cc047ffff,209,42.3433682920319,-83.2165323730932,0.36177724196560956,Warrendale,06,N M 39 Service Drive & W Warren Ave,ASSAULT,29,0.13875598086124402,0.177855932426177
208,892ab2d5ba3ffff,202,42.4434084434849,-82.9688975428361,0.4257730094335555,Regent Park,09,Rossini Dr & Gratiot Ave,ASSAULT,60,0.297029702970297,0.1778198035792422
209,892ab2ce287ffff,82,42.3880969558026,-83.1769204989617,1.530325687632301,Happy Homes,02,Hartwell St & Schoolcraft St,BURGLARY,13,0.15853658536585366,0.17778250230773557
210,892ab2ce1c7ffff,191,42.3761550554237,-83.13910617143068,0.5246865882497415,Nardin Park,10,Elmhurst St & Livernois Ave,ASSAULT,47,0.24607329842931938,0.17763458378540412
211,892ab2c5883ffff,182,42.329780666884,-83.0406075365884,0.6064803463301649,Downtown,03,Brush St & Renaissance Ctr,LARCENY,68,0.37362637362637363,0.17755028670778147
212,892ab2c6307ffff,193,42.3869708078483,-82.94979589089387,0.5047020150989273,Riverbend,05,Mack Ave & Manistique St,FRAUD,87,0.45077720207253885,0.1775126588862815
213,892ab2c60d3ffff,154,42.4213546601883,-82.9452890757471,0.8564644675504218,Yorkshire Woods,09,Nottingham Rd & Britain St,DAMAGE TO PROPERTY,26,0.16883116883116883,0.17693911619323122
214,892ab2c5843ffff,179,42.3243053474778,-83.0564648541344,0.624432065378171,West Side Industrial,03,6th St & Riverfront Dr,LARCENY,61,0.3407821229050279,0.1767977445547169
215,892ab2cd48bffff,106,42.379611414277015,-83.2743839885762,1.2963905554939976,Castle Rouge,06,Fullerton St & Dale St,ASSAULT,25,0.2358490566037736,0.17677678590663276
216,892ab2cf02bffff,214,42.3913904541749,-83.2376028647668,0.3004975864720976,Brightmoor,06,Acacia St & Crescent Dr,ASSAULT,57,0.26635514018691586,0.1766706814686605
217,892ab2c1d6fffff,133,42.4360353817533,-83.1611566815183,1.0458385363679505,Oak Grove District 2,12,Saint Martins Ave & Wyoming St,DAMAGE TO PROPERTY,23,0.17293233082706766,0.1766274475572724
218,892ab2c63dbffff,105,42.40087543780315,-82.9599377740107,1.3017273227971293,Chandler Park-Chalmers,05,Marlborough St & Chandler Park Dr,DAMAGE TO PROPERTY,24,0.22857142857142856,0.17647559790907835
219,892ab2c5123ffff,168,42.3514642006266,-83.0526924726957,0.7113324999843239,Medical Center,03,Beaubien St & Saint Antoine St,ASSAULT,66,0.39285714285714285,0.17567802845821334
220,892ab2cc0bbffff,135,42.34364375503522,-83.19991947912189,1.0134683981567951,Warren Ave Community,06,Forrer St & W Warren Ave,LARCENY,23,0.17037037037037037,0.17554205592929417
221,892ab2cd483ffff,143,42.3810577619883,-83.2697482783027,0.9360509370452577,Castle Rouge,06,Grayfield St & Glendale St,ASSAULT,31,0.21678321678321677,0.1752504505165968
222,892ab2ce68fffff,184,42.4077090694308,-83.17023642175096,0.5565321172657114,Bethune Community,12,Appoline St & Pilgrim St,ASSAULT,43,0.23369565217391305,0.17509750444308672
223,892ab2c5e43ffff,110,42.34144650089021,-83.07733172896707,1.2370553421677046,Core City,03,Martin Luther King Jr Blvd & Rosa Parks Blvd,ASSAULT,31,0.2818181818181818,0.1750264597259093
224,892ab2ce48bffff,185,42.4146920712702,-83.1418222680499,0.5444064351509611,Fitzgerald/Marygrove,12,Santa Rosa Dr & Grove St,ASSAULT,51,0.2756756756756757,0.17487058625298135
225,892ab2ce00bffff,154,42.388510205176665,-83.1590618948012,0.8298474845244704,Northwest Community,02,Schoolcraft St & Wyoming St,ASSAULT,22,0.14285714285714285,0.17486859478842803
226,892ab2cab73ffff,176,42.4287961055717,-83.2814705315058,0.6229158881249065,Five Points,08,Lenore Ave & W 7 Mile Rd,ASSAULT,49,0.2784090909090909,0.17453080477217758
227,892ab2ce1c3ffff,210,42.37926053274559,-83.140300134081,0.3086746526516421,Oakman Blvd Community,10,Herbert St & Livernois Ave,ASSAULT,50,0.23809523809523808,0.17444144172359372
228,892ab2ce447ffff,196,42.4079087606808,-83.15402471983037,0.43725353047909676,Fitzgerald/Marygrove,12,Pilgrim St & Northlawn St,ASSAULT,43,0.2193877551020408,0.17441487313084253
229,892ab2ce1cfffff,199,42.37607995333901,-83.1416101120653,0.4090943833669219,Oakman Blvd Community,10,Monica St & Tuxedo St,ASSAULT,50,0.25125628140703515,0.17437338471048547
230,892ab2cc477ffff,216,42.3581503152907,-83.2007933547716,0.2504515813243444,Warren Ave Community,06,Joy Rd & Prevost St,ASSAULT,61,0.2824074074074074,0.1742102932527897
231,892ab2c0adbffff,142,42.4370310784254,-83.1416885783729,0.931720665027519,Sherwood Forest,12,Livernois Ave & Saint Martins Ave,FRAUD,81,0.5704225352112676,0.17419726850772183
232,892ab2c609bffff,180,42.4190613504223,-82.93814217525089,0.5811977993930197,Yorkshire Woods,09,Duprey St & Cadieux Rd,AGGRAVATED ASSAULT,24,0.13333333333333333,0.1741509056427934
233,892ab2c61cbffff,92,42.39970467346932,-82.93094172363946,1.3897987660639881,East English Village,05,Yorkshire Rd & Waveney St,LARCENY,15,0.16304347826086957,0.17401430921690492
234,892ab2c1827ffff,104,42.4311756442759,-83.17777102176504,1.279102722440758,Greenwich,12,W Outer Dr & W 7 Mile Rd,ASSAULT,20,0.19230769230769232,0.17399930951828535
235,892ab2c506bffff,173,42.3697335528948,-83.0855800200117,0.6435031826405248,Virginia Park Community,10,Pallister St & Bethune St,ASSAULT,43,0.24855491329479767,0.17398328267771032
236,892ab2ce6dbffff,193,42.41445617218076,-83.18286223224472,0.45351188596360087,Harmony Village,02,W McNichols Rd & Stansbury St,ASSAULT,42,0.21761658031088082,0.173530605098067
237,892ab2c5053ffff,34,42.3817445957975,-83.0847668736954,1.916164740350528,Piety Hill,10,Clairmount St & 2nd Blvd,DAMAGE TO PROPERTY,7,0.20588235294117646,0.17341276939976416
238,892ab2ce647ffff,173,42.4037563582289,-83.1846794154103,0.633036022310341,Bethune Community,02,Freeland St & Keeler Ave,ASSAULT,41,0.23699421965317918,0.17316904766504862
239,892ab2c744bffff,139,42.4435787457308,-83.02824308494327,0.9387583972669833,Sherwood,11,Milbank St & Spencer St,ASSAULT,33,0.23741007194244604,0.17259573294031
240,892ab2c42afffff,110,42.3580011652625,-83.016229447754,1.2052581609344033,Islandview,07,Beaufait St & Charlevoix St,LARCENY,67,0.6090909090909091,0.17255297336978226
241,892ab2c0a47ffff,182,42.4279895777381,-83.14340220765335,0.5397918728707497,Bagley,12,Margareta St & Livernois Ave,FRAUD,62,0.34065934065934067,0.17236262469451952
242,892ab2ce347ffff,158,42.3658503442388,-83.1752713669199,0.7606230368197263,Barton-McFarland,02,Hartwell St & W Chicago St,ASSAULT,32,0.20253164556962025,0.17234899015726057
243,892ab2c0dd7ffff,172,42.4426594712642,-83.0717962403018,0.6307390127331872,Butler,11,E Remington St & Charest St,ASSAULT,55,0.31976744186046513,0.17227403209452274
244,892ab2c0e2fffff,131,42.4392070441732,-83.1199980125666,1.003846628885903,State Fair,12,Woodward Ave & W State Fair St,LARCENY,44,0.33587786259541985,0.1719282539389584
245,892ab2ce6b7ffff,165,42.4025346456698,-83.15968107136445,0.6887774696590079,Bethune Community,12,Fenkell St & Wyoming St,ASSAULT,29,0.17575757575757575,0.17177448712786828
246,892ab2c0d47ffff,135,42.43292406486415,-83.0828907799923,0.9647477111282222,Nolan,11,E 7 Mile Rd & Dequindre St,ASSAULT,27,0.2,0.171752098771076
247,892ab2c0d2fffff,45,42.4234446436603,-83.0708329534678,1.7902906419931823,Cadillac Heights,11,McDougall St & Minnesota St,ASSAULT,11,0.24444444444444444,0.1715007442601641
248,892ab2c5c2bffff,207,42.3356219388886,-83.035703183339,0.29609239867537923,Lafayette Park,07,Rivard St & E Larned St,LARCENY,54,0.2608695652173913,0.171313677530571
249,892ab2c0d23ffff,160,42.42583824229362,-83.0685993556559,0.7261411552849325,Northeast Central District,11,Conant St & E Nevada St,FRAUD,46,0.2875,0.17109932710344944
250,892ab2cc427ffff,175,42.3535509621825,-83.190388816671,0.5830265106003535,Fiskhorn,02,Belton St & Lauder St,ASSAULT,34,0.19428571428571428,0.17071149825491155
251,892ab2c5263ffff,100,42.3687090022666,-83.1125330908017,1.2732887288567971,Jamison,10,Hazelwood St & Wildemere St,ASSAULT,30,0.3,0.17068171243805502
252,892ab2ce6a7ffff,208,42.40105749931469,-83.15960550061021,0.2773379675478648,Chalfonte,10,Desoto St & Wyoming St,FRAUD,86,0.41346153846153844,0.17057111236783112
253,892ab21b607ffff,37,42.2947017684597,-83.11583400175589,1.8478834603956573,Delray,04,S Westend St & South St,LARCENY,9,0.24324324324324326,0.17025020092400936
254,892ab2ce24bffff,169,42.38479602988105,-83.2023888736757,0.6318532364432609,Schoolcraft Southfield,06,Montrose St & W Davison St,ASSAULT,37,0.21893491124260356,0.1702117098485576
255,892ab2ce5cbffff,68,42.3989359961118,-83.1330700223734,1.5593246292834029,Dexter-Fenkell,10,Wildemere St & Bourke St,ASSAULT,17,0.25,0.1700096617524165
256,892ab2c5127ffff,157,42.350706735883,-83.0481526339133,0.7389138620034966,Forest Park,03,N I 75 Service Drive & Mack Ave,LARCENY,36,0.22929936305732485,0.16994391224789282
257,892ab2ce36fffff,175,42.35856001028,-83.17747955495315,0.5714254973100924,We Care Community,02,Schaefer Hwy & Joy Rd,FRAUD,54,0.30857142857142855,0.16980906140429358
258,892ab2c5c4fffff,85,42.34175070224962,-83.04922716148553,1.399305693682199,Brush Park,03,John R St & Winder St,LARCENY,30,0.35294117647058826,0.16973952157375086
259,892ab2c5663ffff,190,42.3879967160894,-83.1039766889552,0.4318075952898434,Dexter-Linwood,10,Woodrow Wilson St & Tuxedo St,ASSAULT,82,0.43157894736842106,0.1696932423671804
260,892ab2cf5b3ffff,172,42.40343390335011,-83.1938167083959,0.5963112425235256,Belmont,02,Fenkell St & Coyle St,ASSAULT,43,0.25,0.16959591357638537
261,892ab2ce30fffff,149,42.36384735654561,-83.1679172497848,0.8044704723760263,Barton-McFarland,02,W Chicago St & Meyers Rd,ASSAULT,27,0.18120805369127516,0.16931286818862162
262,892ab2c0d17ffff,153,42.4356307524754,-83.0683367487351,0.767191218640033,Pershing,11,Revere St & Emery St,ASSAULT,43,0.28104575163398693,0.1692782637480617
263,892ab2c66a7ffff,152,42.4230425468439,-82.9473144053983,0.7760702308797774,Yorkshire Woods,09,Lakepointe St & Britain St,ASSAULT,32,0.21052631578947367,0.16925262516026424
