period,precinct_norm,selection_type,selection_name,total_incidents,peak_day,peak_day_count,peak_hour,peak_hour_count,peak_shift,peak_shift_count,peak_time_block,peak_time_block_count,period_start,period_end,neighborhood_scope
Recent 14D,12,Crime Type,FRAUD,1,Thursday,1,11,1,Day Shift (06:00-13:59),1,06:00-11:59,1,2026-09-01,2026-09-14,Martin Park
Recent 14D,12,Crime Type,LARCENY,3,Monday,1,17,1,Evening Shift (14:00-21:59),2,12:00-17:59,1,2026-09-01,2026-09-14,Martin Park
Recent 14D,12,Crime Type,ROBBERY,1,Thursday,1,1,1,Night Shift (22:00-05:59),1,00:00-05:59,1,2026-09-01,2026-09-14,Martin Park
Recent 14D,12,Crime Type,STOLEN VEHICLE,3,Thursday,1,1,1,Night Shift (22:00-05:59),2,00:00-05:59,2,2026-09-01,2026-09-14,Martin Park
Recent 14D,12,Category Focus,Property Crime,6,Thursday,2,17,1,Evening Shift (14:00-21:59),3,00:00-05:59,2,2026-09-01,2026-09-14,Martin Park
Recent 14D,12,Category Focus,Larceny,3,Monday,1,17,1,Evening Shift (14:00-21:59),2,12:00-17:59,1,2026-09-01,2026-09-14,Martin Park
YTD,ALL,All,All,213,Sunday,46,12,21,Evening Shift (14:00-21:59),92,12:00-17:59,83,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,18,Sunday,5,12,3,Night Shift (22:00-05:59),7,18:00-23:59,6,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,ARSON,3,Wednesday,1,16,2,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,ASSAULT,46,Saturday,11,12,5,Evening Shift (14:00-21:59),22,12:00-17:59,22,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,BURGLARY,8,Sunday,4,0,1,Night Shift (22:00-05:59),4,00:00-05:59,3,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,29,Sunday,10,19,4,Evening Shift (14:00-21:59),15,12:00-17:59,11,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,DANGEROUS DRUGS,4,Thursday,2,15,2,Evening Shift (14:00-21:59),3,12:00-17:59,3,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,EXTORTION,1,Saturday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,FAMILY OFFENSE,3,Saturday,1,13,1,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,FRAUD,15,Monday,6,17,3,Evening Shift (14:00-21:59),8,12:00-17:59,7,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,HEALTH AND SAFETY,1,Thursday,1,15,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,KIDNAPPING,2,Tuesday,1,0,1,Night Shift (22:00-05:59),1,00:00-05:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,LARCENY,33,Monday,9,12,7,Day Shift (06:00-13:59),12,12:00-17:59,14,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,4,Wednesday,1,12,1,Day Shift (06:00-13:59),2,12:00-17:59,4,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,5,Tuesday,4,0,2,Night Shift (22:00-05:59),4,00:00-05:59,3,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,OUIL,2,Wednesday,2,14,2,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,ROBBERY,2,Monday,1,19,1,Evening Shift (14:00-21:59),1,18:00-23:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,SEX OFFENSES,1,Friday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,SEXUAL ASSAULT,1,Friday,1,11,1,Day Shift (06:00-13:59),1,06:00-11:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,STOLEN PROPERTY,5,Sunday,1,23,1,Night Shift (22:00-05:59),2,18:00-23:59,2,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,STOLEN VEHICLE,16,Sunday,4,19,2,Night Shift (22:00-05:59),8,18:00-23:59,8,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Crime Type,WEAPONS OFFENSES,14,Sunday,5,1,3,Night Shift (22:00-05:59),7,18:00-23:59,8,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Category Focus,Gun-Related,14,Sunday,5,1,3,Night Shift (22:00-05:59),7,18:00-23:59,8,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Category Focus,Property Crime,91,Sunday,28,12,9,Evening Shift (14:00-21:59),34,18:00-23:59,30,2026-01-01,2026-09-13,McDougall-Hunt
YTD,ALL,Category Focus,Larceny,33,Monday,9,12,7,Day Shift (06:00-13:59),12,12:00-17:59,14,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,All,All,213,Sunday,46,12,21,Evening Shift (14:00-21:59),92,12:00-17:59,83,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,AGGRAVATED ASSAULT,18,Sunday,5,12,3,Night Shift (22:00-05:59),7,18:00-23:59,6,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,ARSON,3,Wednesday,1,16,2,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,ASSAULT,46,Saturday,11,12,5,Evening Shift (14:00-21:59),22,12:00-17:59,22,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,BURGLARY,8,Sunday,4,0,1,Night Shift (22:00-05:59),4,00:00-05:59,3,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,DAMAGE TO PROPERTY,29,Sunday,10,19,4,Evening Shift (14:00-21:59),15,12:00-17:59,11,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,DANGEROUS DRUGS,4,Thursday,2,15,2,Evening Shift (14:00-21:59),3,12:00-17:59,3,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,EXTORTION,1,Saturday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,FAMILY OFFENSE,3,Saturday,1,13,1,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,FRAUD,15,Monday,6,17,3,Evening Shift (14:00-21:59),8,12:00-17:59,7,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,HEALTH AND SAFETY,1,Thursday,1,15,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,KIDNAPPING,2,Tuesday,1,0,1,Night Shift (22:00-05:59),1,00:00-05:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,LARCENY,33,Monday,9,12,7,Day Shift (06:00-13:59),12,12:00-17:59,14,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,OBSTRUCTING JUDICIARY,4,Wednesday,1,12,1,Day Shift (06:00-13:59),2,12:00-17:59,4,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,OBSTRUCTING THE POLICE,5,Tuesday,4,0,2,Night Shift (22:00-05:59),4,00:00-05:59,3,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,OUIL,2,Wednesday,2,14,2,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,ROBBERY,2,Monday,1,19,1,Evening Shift (14:00-21:59),1,18:00-23:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,SEX OFFENSES,1,Friday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,SEXUAL ASSAULT,1,Friday,1,11,1,Day Shift (06:00-13:59),1,06:00-11:59,1,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,STOLEN PROPERTY,5,Sunday,1,23,1,Night Shift (22:00-05:59),2,18:00-23:59,2,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,STOLEN VEHICLE,16,Sunday,4,19,2,Night Shift (22:00-05:59),8,18:00-23:59,8,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Crime Type,WEAPONS OFFENSES,14,Sunday,5,1,3,Night Shift (22:00-05:59),7,18:00-23:59,8,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Category Focus,Gun-Related,14,Sunday,5,1,3,Night Shift (22:00-05:59),7,18:00-23:59,8,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Category Focus,Property Crime,91,Sunday,28,12,9,Evening Shift (14:00-21:59),34,18:00-23:59,30,2026-01-01,2026-09-13,McDougall-Hunt
YTD,07,Category Focus,Larceny,33,Monday,9,12,7,Day Shift (06:00-13:59),12,12:00-17:59,14,2026-01-01,2026-09-13,McDougall-Hunt
Recent 14D,ALL,All,All,14,Wednesday,4,1,3,Evening Shift (14:00-21:59),7,18:00-23:59,6,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Crime Type,ARSON,1,Monday,1,6,1,Day Shift (06:00-13:59),1,06:00-11:59,1,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Crime Type,ASSAULT,2,Friday,2,15,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Crime Type,DAMAGE TO PROPERTY,2,Wednesday,1,18,2,Evening Shift (14:00-21:59),2,18:00-23:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Crime Type,FRAUD,1,Monday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Crime Type,OUIL,2,Wednesday,2,14,2,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Crime Type,STOLEN PROPERTY,2,Sunday,1,23,1,Night Shift (22:00-05:59),1,18:00-23:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Crime Type,STOLEN VEHICLE,1,Saturday,1,22,1,Night Shift (22:00-05:59),1,18:00-23:59,1,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Crime Type,WEAPONS OFFENSES,3,Sunday,2,1,2,Night Shift (22:00-05:59),3,00:00-05:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Category Focus,Gun-Related,3,Sunday,2,1,2,Night Shift (22:00-05:59),3,00:00-05:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,ALL,Category Focus,Property Crime,5,Tuesday,2,18,2,Evening Shift (14:00-21:59),3,18:00-23:59,5,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,All,All,14,Wednesday,4,1,3,Evening Shift (14:00-21:59),7,18:00-23:59,6,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Crime Type,ARSON,1,Monday,1,6,1,Day Shift (06:00-13:59),1,06:00-11:59,1,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Crime Type,ASSAULT,2,Friday,2,15,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Crime Type,DAMAGE TO PROPERTY,2,Wednesday,1,18,2,Evening Shift (14:00-21:59),2,18:00-23:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Crime Type,FRAUD,1,Monday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Crime Type,OUIL,2,Wednesday,2,14,2,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Crime Type,STOLEN PROPERTY,2,Sunday,1,23,1,Night Shift (22:00-05:59),1,18:00-23:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Crime Type,STOLEN VEHICLE,1,Saturday,1,22,1,Night Shift (22:00-05:59),1,18:00-23:59,1,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Crime Type,WEAPONS OFFENSES,3,Sunday,2,1,2,Night Shift (22:00-05:59),3,00:00-05:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Category Focus,Gun-Related,3,Sunday,2,1,2,Night Shift (22:00-05:59),3,00:00-05:59,2,2026-08-31,2026-09-13,McDougall-Hunt
Recent 14D,07,Category Focus,Property Crime,5,Tuesday,2,18,2,Evening Shift (14:00-21:59),3,18:00-23:59,5,2026-08-31,2026-09-13,McDougall-Hunt
YTD,ALL,All,All,158,Tuesday,34,22,13,Evening Shift (14:00-21:59),70,12:00-17:59,55,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,20,Sunday,5,20,3,Evening Shift (14:00-21:59),12,12:00-17:59,8,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,ARSON,2,Tuesday,1,4,1,Night Shift (22:00-05:59),2,00:00-05:59,1,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,ASSAULT,22,Friday,4,21,3,Evening Shift (14:00-21:59),10,18:00-23:59,9,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,BURGLARY,5,Tuesday,4,19,2,Evening Shift (14:00-21:59),3,18:00-23:59,3,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,31,Tuesday,7,16,5,Evening Shift (14:00-21:59),13,12:00-17:59,12,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,DANGEROUS DRUGS,2,Tuesday,1,20,1,Evening Shift (14:00-21:59),1,18:00-23:59,1,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,FAMILY OFFENSE,4,Tuesday,2,18,1,Evening Shift (14:00-21:59),3,18:00-23:59,2,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,FRAUD,9,Friday,5,14,2,Day Shift (06:00-13:59),4,12:00-17:59,6,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,INVASION OF PRIVACY -OTHER,1,Sunday,1,9,1,Day Shift (06:00-13:59),1,06:00-11:59,1,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,LARCENY,20,Tuesday,5,15,4,Evening Shift (14:00-21:59),8,12:00-17:59,8,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,1,Sunday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,5,Friday,2,15,1,Evening Shift (14:00-21:59),3,12:00-17:59,3,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,OUIL,2,Wednesday,2,17,2,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,ROBBERY,3,Monday,2,22,2,Night Shift (22:00-05:59),2,18:00-23:59,2,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,RUNAWAY,4,Monday,3,22,2,Night Shift (22:00-05:59),2,18:00-23:59,4,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,SEX OFFENSES,1,Friday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,STOLEN PROPERTY,9,Tuesday,4,9,3,Day Shift (06:00-13:59),7,06:00-11:59,6,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,STOLEN VEHICLE,15,Sunday,4,1,2,Night Shift (22:00-05:59),7,00:00-05:59,5,2026-01-01,2026-09-11,McDowell
YTD,ALL,Crime Type,WEAPONS OFFENSES,2,Monday,1,16,1,Evening Shift (14:00-21:59),2,12:00-17:59,1,2026-01-01,2026-09-11,McDowell
YTD,ALL,Category Focus,Gun-Related,2,Monday,1,16,1,Evening Shift (14:00-21:59),2,12:00-17:59,1,2026-01-01,2026-09-11,McDowell
YTD,ALL,Category Focus,Property Crime,80,Tuesday,23,16,8,Evening Shift (14:00-21:59),30,12:00-17:59,25,2026-01-01,2026-09-11,McDowell
YTD,ALL,Category Focus,Larceny,20,Tuesday,5,15,4,Evening Shift (14:00-21:59),8,12:00-17:59,8,2026-01-01,2026-09-11,McDowell
YTD,12,All,All,158,Tuesday,34,22,13,Evening Shift (14:00-21:59),70,12:00-17:59,55,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,AGGRAVATED ASSAULT,20,Sunday,5,20,3,Evening Shift (14:00-21:59),12,12:00-17:59,8,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,ARSON,2,Tuesday,1,4,1,Night Shift (22:00-05:59),2,00:00-05:59,1,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,ASSAULT,22,Friday,4,21,3,Evening Shift (14:00-21:59),10,18:00-23:59,9,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,BURGLARY,5,Tuesday,4,19,2,Evening Shift (14:00-21:59),3,18:00-23:59,3,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,DAMAGE TO PROPERTY,31,Tuesday,7,16,5,Evening Shift (14:00-21:59),13,12:00-17:59,12,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,DANGEROUS DRUGS,2,Tuesday,1,20,1,Evening Shift (14:00-21:59),1,18:00-23:59,1,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,FAMILY OFFENSE,4,Tuesday,2,18,1,Evening Shift (14:00-21:59),3,18:00-23:59,2,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,FRAUD,9,Friday,5,14,2,Day Shift (06:00-13:59),4,12:00-17:59,6,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,INVASION OF PRIVACY -OTHER,1,Sunday,1,9,1,Day Shift (06:00-13:59),1,06:00-11:59,1,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,LARCENY,20,Tuesday,5,15,4,Evening Shift (14:00-21:59),8,12:00-17:59,8,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,OBSTRUCTING JUDICIARY,1,Sunday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,OBSTRUCTING THE POLICE,5,Friday,2,15,1,Evening Shift (14:00-21:59),3,12:00-17:59,3,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,OUIL,2,Wednesday,2,17,2,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,ROBBERY,3,Monday,2,22,2,Night Shift (22:00-05:59),2,18:00-23:59,2,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,RUNAWAY,4,Monday,3,22,2,Night Shift (22:00-05:59),2,18:00-23:59,4,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,SEX OFFENSES,1,Friday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,STOLEN PROPERTY,9,Tuesday,4,9,3,Day Shift (06:00-13:59),7,06:00-11:59,6,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,STOLEN VEHICLE,15,Sunday,4,1,2,Night Shift (22:00-05:59),7,00:00-05:59,5,2026-01-01,2026-09-11,McDowell
YTD,12,Crime Type,WEAPONS OFFENSES,2,Monday,1,16,1,Evening Shift (14:00-21:59),2,12:00-17:59,1,2026-01-01,2026-09-11,McDowell
YTD,12,Category Focus,Gun-Related,2,Monday,1,16,1,Evening Shift (14:00-21:59),2,12:00-17:59,1,2026-01-01,2026-09-11,McDowell
YTD,12,Category Focus,Property Crime,80,Tuesday,23,16,8,Evening Shift (14:00-21:59),30,12:00-17:59,25,2026-01-01,2026-09-11,McDowell
YTD,12,Category Focus,Larceny,20,Tuesday,5,15,4,Evening Shift (14:00-21:59),8,12:00-17:59,8,2026-01-01,2026-09-11,McDowell
Recent 14D,ALL,All,All,17,Tuesday,4,11,3,Evening Shift (14:00-21:59),8,12:00-17:59,8,2026-08-29,2026-09-11,McDowell
Recent 14D,ALL,Crime Type,AGGRAVATED ASSAULT,1,Sunday,1,20,1,Evening Shift (14:00-21:59),1,18:00-23:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,ALL,Crime Type,ASSAULT,7,Friday,2,11,2,Evening Shift (14:00-21:59),3,12:00-17:59,3,2026-08-29,2026-09-11,McDowell
Recent 14D,ALL,Crime Type,BURGLARY,1,Monday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,ALL,Crime Type,DAMAGE TO PROPERTY,5,Thursday,2,19,1,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-08-29,2026-09-11,McDowell
Recent 14D,ALL,Crime Type,FRAUD,1,Thursday,1,5,1,Night Shift (22:00-05:59),1,00:00-05:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,ALL,Crime Type,LARCENY,1,Tuesday,1,12,1,Day Shift (06:00-13:59),1,12:00-17:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,ALL,Crime Type,OBSTRUCTING THE POLICE,1,Wednesday,1,15,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,ALL,Category Focus,Property Crime,7,Tuesday,3,12,2,Evening Shift (14:00-21:59),3,12:00-17:59,4,2026-08-29,2026-09-11,McDowell
Recent 14D,ALL,Category Focus,Larceny,1,Tuesday,1,12,1,Day Shift (06:00-13:59),1,12:00-17:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,12,All,All,17,Tuesday,4,11,3,Evening Shift (14:00-21:59),8,12:00-17:59,8,2026-08-29,2026-09-11,McDowell
Recent 14D,12,Crime Type,AGGRAVATED ASSAULT,1,Sunday,1,20,1,Evening Shift (14:00-21:59),1,18:00-23:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,12,Crime Type,ASSAULT,7,Friday,2,11,2,Evening Shift (14:00-21:59),3,12:00-17:59,3,2026-08-29,2026-09-11,McDowell
Recent 14D,12,Crime Type,BURGLARY,1,Monday,1,14,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,12,Crime Type,DAMAGE TO PROPERTY,5,Thursday,2,19,1,Evening Shift (14:00-21:59),2,12:00-17:59,2,2026-08-29,2026-09-11,McDowell
Recent 14D,12,Crime Type,FRAUD,1,Thursday,1,5,1,Night Shift (22:00-05:59),1,00:00-05:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,12,Crime Type,LARCENY,1,Tuesday,1,12,1,Day Shift (06:00-13:59),1,12:00-17:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,12,Crime Type,OBSTRUCTING THE POLICE,1,Wednesday,1,15,1,Evening Shift (14:00-21:59),1,12:00-17:59,1,2026-08-29,2026-09-11,McDowell
Recent 14D,12,Category Focus,Property Crime,7,Tuesday,3,12,2,Evening Shift (14:00-21:59),3,12:00-17:59,4,2026-08-29,2026-09-11,McDowell
Recent 14D,12,Category Focus,Larceny,1,Tuesday,1,12,1,Day Shift (06:00-13:59),1,12:00-17:59,1,2026-08-29,2026-09-11,McDowell
YTD,ALL,All,All,115,Sunday,26,1,21,Night Shift (22:00-05:59),66,00:00-05:59,53,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,AGGRAVATED ASSAULT,9,Friday,3,1,4,Night Shift (22:00-05:59),8,00:00-05:59,8,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,ARSON,1,Saturday,1,18,1,Evening Shift (14:00-21:59),1,18:00-23:59,1,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,ASSAULT,19,Monday,6,20,5,Evening Shift (14:00-21:59),10,18:00-23:59,8,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,BURGLARY,4,Saturday,2,3,2,Night Shift (22:00-05:59),3,18:00-23:59,2,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,DAMAGE TO PROPERTY,16,Monday,6,1,3,Night Shift (22:00-05:59),11,00:00-05:59,10,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,DISORDERLY CONDUCT,2,Tuesday,1,1,1,Night Shift (22:00-05:59),1,00:00-05:59,1,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,FRAUD,6,Tuesday,4,21,2,Evening Shift (14:00-21:59),4,18:00-23:59,2,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,LARCENY,33,Sunday,13,1,7,Night Shift (22:00-05:59),24,00:00-05:59,18,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,LIQUOR,1,Friday,1,19,1,Evening Shift (14:00-21:59),1,18:00-23:59,1,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,OBSTRUCTING JUDICIARY,1,Thursday,1,10,1,Day Shift (06:00-13:59),1,06:00-11:59,1,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,OBSTRUCTING THE POLICE,2,Saturday,1,20,1,Evening Shift (14:00-21:59),1,18:00-23:59,1,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,ROBBERY,1,Sunday,1,0,1,Night Shift (22:00-05:59),1,00:00-05:59,1,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,STOLEN PROPERTY,2,Saturday,1,0,1,Night Shift (22:00-05:59),1,00:00-05:59,1,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,STOLEN VEHICLE,10,Monday,3,22,2,Evening Shift (14:00-21:59),5,18:00-23:59,7,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Crime Type,WEAPONS OFFENSES,8,Saturday,2,1,3,Night Shift (22:00-05:59),6,00:00-05:59,5,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Category Focus,Gun-Related,8,Saturday,2,1,3,Night Shift (22:00-05:59),6,00:00-05:59,5,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Category Focus,Property Crime,65,Sunday,17,1,10,Night Shift (22:00-05:59),42,00:00-05:59,31,2026-01-01,2026-09-10,McNichols Evergreen
YTD,ALL,Category Focus,Larceny,33,Sunday,13,1,7,Night Shift (22:00-05:59),24,00:00-05:59,18,2026-01-01,2026-09-10,McNichols Evergreen
YTD,08,All,All,115,Sunday,26,1,21,Night Shift (22:00-05:59),66,00:00-05:59,53,2026-01-01,2026-09-10,McNichols Evergreen
